[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   9.850000      # minimum value of y-mesh points
     ymax =   10.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           9.85000E+00  1.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-100.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   9.8500E+00  -   1.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   4.7980E-16  0.0659
  -4.8750E+00  -4.7500E+00   5.0304E-16  0.1294
  -4.7500E+00  -4.6250E+00   5.0688E-16  0.1055
  -4.6250E+00  -4.5000E+00   5.9237E-16  0.0536
  -4.5000E+00  -4.3750E+00   5.6822E-16  0.0981
  -4.3750E+00  -4.2500E+00   7.1350E-16  0.0948
  -4.2500E+00  -4.1250E+00   7.1240E-16  0.0684
  -4.1250E+00  -4.0000E+00   7.7273E-16  0.0635
  -4.0000E+00  -3.8750E+00   7.0152E-16  0.1024
  -3.8750E+00  -3.7500E+00   7.4139E-16  0.0645
  -3.7500E+00  -3.6250E+00   9.6099E-16  0.1143
  -3.6250E+00  -3.5000E+00   9.1886E-16  0.0916
  -3.5000E+00  -3.3750E+00   9.0752E-16  0.0809
  -3.3750E+00  -3.2500E+00   8.6129E-16  0.0943
  -3.2500E+00  -3.1250E+00   9.3800E-16  0.0459
  -3.1250E+00  -3.0000E+00   1.0816E-15  0.0524
  -3.0000E+00  -2.8750E+00   1.1560E-15  0.0686
  -2.8750E+00  -2.7500E+00   1.2081E-15  0.0640
  -2.7500E+00  -2.6250E+00   1.3728E-15  0.0632
  -2.6250E+00  -2.5000E+00   1.6516E-15  0.0723
  -2.5000E+00  -2.3750E+00   1.5952E-15  0.1046
  -2.3750E+00  -2.2500E+00   1.7975E-15  0.0480
  -2.2500E+00  -2.1250E+00   2.1793E-15  0.0342
  -2.1250E+00  -2.0000E+00   2.2790E-15  0.0477
  -2.0000E+00  -1.8750E+00   2.6541E-15  0.0689
  -1.8750E+00  -1.7500E+00   2.9826E-15  0.0558
  -1.7500E+00  -1.6250E+00   3.9884E-15  0.0421
  -1.6250E+00  -1.5000E+00   5.1535E-15  0.0318
  -1.5000E+00  -1.3750E+00   6.4151E-15  0.0398
  -1.3750E+00  -1.2500E+00   9.3840E-15  0.0247
  -1.2500E+00  -1.1250E+00   1.4151E-14  0.0291
  -1.1250E+00  -1.0000E+00   3.1497E-14  0.0163
  -1.0000E+00  -8.7500E-01   6.5788E-14  0.0102
  -8.7500E-01  -7.5000E-01   1.0706E-13  0.0079
  -7.5000E-01  -6.2500E-01   1.5015E-13  0.0043
  -6.2500E-01  -5.0000E-01   1.9149E-13  0.0063
  -5.0000E-01  -3.7500E-01   2.2494E-13  0.0073
  -3.7500E-01  -2.5000E-01   2.4309E-13  0.0064
  -2.5000E-01  -1.2500E-01   2.4959E-13  0.0064
  -1.2500E-01   0.0000E+00   2.5318E-13  0.0094
   0.0000E+00   1.2500E-01   2.4886E-13  0.0044
   1.2500E-01   2.5000E-01   2.4551E-13  0.0042
   2.5000E-01   3.7500E-01   2.4227E-13  0.0064
   3.7500E-01   5.0000E-01   2.2728E-13  0.0072
   5.0000E-01   6.2500E-01   1.9364E-13  0.0077
   6.2500E-01   7.5000E-01   1.4859E-13  0.0048
   7.5000E-01   8.7500E-01   1.0693E-13  0.0097
   8.7500E-01   1.0000E+00   6.5162E-14  0.0106
   1.0000E+00   1.1250E+00   3.1471E-14  0.0272
   1.1250E+00   1.2500E+00   1.5448E-14  0.0116
   1.2500E+00   1.3750E+00   9.5569E-15  0.0257
   1.3750E+00   1.5000E+00   6.7154E-15  0.0223
   1.5000E+00   1.6250E+00   5.2296E-15  0.0277
   1.6250E+00   1.7500E+00   3.6057E-15  0.0201
   1.7500E+00   1.8750E+00   2.7891E-15  0.0406
   1.8750E+00   2.0000E+00   2.9065E-15  0.0385
   2.0000E+00   2.1250E+00   2.4239E-15  0.0442
   2.1250E+00   2.2500E+00   2.0855E-15  0.0508
   2.2500E+00   2.3750E+00   1.7861E-15  0.0328
   2.3750E+00   2.5000E+00   1.5821E-15  0.0562
   2.5000E+00   2.6250E+00   1.5254E-15  0.0357
   2.6250E+00   2.7500E+00   1.5099E-15  0.0886
   2.7500E+00   2.8750E+00   1.2795E-15  0.0521
   2.8750E+00   3.0000E+00   1.2779E-15  0.0684
   3.0000E+00   3.1250E+00   9.8306E-16  0.0763
   3.1250E+00   3.2500E+00   9.6143E-16  0.0707
   3.2500E+00   3.3750E+00   8.7498E-16  0.0792
   3.3750E+00   3.5000E+00   9.3195E-16  0.0504
   3.5000E+00   3.6250E+00   9.2141E-16  0.0578
   3.6250E+00   3.7500E+00   7.3487E-16  0.0688
   3.7500E+00   3.8750E+00   7.1364E-16  0.0273
   3.8750E+00   4.0000E+00   7.2879E-16  0.0624
   4.0000E+00   4.1250E+00   6.9127E-16  0.0853
   4.1250E+00   4.2500E+00   6.3263E-16  0.0530
   4.2500E+00   4.3750E+00   5.5187E-16  0.0948
   4.3750E+00   4.5000E+00   6.3922E-16  0.1150
   4.5000E+00   4.6250E+00   5.2426E-16  0.0948
   4.6250E+00   4.7500E+00   4.9259E-16  0.1116
   4.7500E+00   4.8750E+00   4.7737E-16  0.1261
   4.8750E+00   5.0000E+00   5.1681E-16  0.1028

'no. =  1,  ix =  1,  iy =  1'
