[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   1.350000      # minimum value of y-mesh points
     ymax =   1.650000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           1.35000E+00  1.65000E+00
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-15.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   1.3500E+00  -   1.6500E+00  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   2.0348E-16  0.0838
  -4.8750E+00  -4.7500E+00   2.0335E-16  0.1169
  -4.7500E+00  -4.6250E+00   2.0453E-16  0.1117
  -4.6250E+00  -4.5000E+00   1.8578E-16  0.1752
  -4.5000E+00  -4.3750E+00   1.8304E-16  0.1153
  -4.3750E+00  -4.2500E+00   2.0143E-16  0.1174
  -4.2500E+00  -4.1250E+00   2.3791E-16  0.1309
  -4.1250E+00  -4.0000E+00   3.0134E-16  0.1485
  -4.0000E+00  -3.8750E+00   2.4042E-16  0.1453
  -3.8750E+00  -3.7500E+00   2.7484E-16  0.1172
  -3.7500E+00  -3.6250E+00   2.8358E-16  0.0667
  -3.6250E+00  -3.5000E+00   3.3324E-16  0.0968
  -3.5000E+00  -3.3750E+00   3.2154E-16  0.1084
  -3.3750E+00  -3.2500E+00   2.8910E-16  0.0619
  -3.2500E+00  -3.1250E+00   4.1892E-16  0.0335
  -3.1250E+00  -3.0000E+00   3.9192E-16  0.0518
  -3.0000E+00  -2.8750E+00   3.6542E-16  0.0794
  -2.8750E+00  -2.7500E+00   4.1718E-16  0.0733
  -2.7500E+00  -2.6250E+00   5.0693E-16  0.1152
  -2.6250E+00  -2.5000E+00   5.9205E-16  0.0815
  -2.5000E+00  -2.3750E+00   6.4103E-16  0.0614
  -2.3750E+00  -2.2500E+00   7.2744E-16  0.0606
  -2.2500E+00  -2.1250E+00   8.6245E-16  0.0494
  -2.1250E+00  -2.0000E+00   1.0116E-15  0.0761
  -2.0000E+00  -1.8750E+00   1.2625E-15  0.0595
  -1.8750E+00  -1.7500E+00   1.7458E-15  0.0593
  -1.7500E+00  -1.6250E+00   2.3863E-15  0.0524
  -1.6250E+00  -1.5000E+00   3.5369E-15  0.0452
  -1.5000E+00  -1.3750E+00   5.5441E-15  0.0329
  -1.3750E+00  -1.2500E+00   1.0672E-14  0.0402
  -1.2500E+00  -1.1250E+00   2.1714E-14  0.0261
  -1.1250E+00  -1.0000E+00   5.8279E-14  0.0075
  -1.0000E+00  -8.7500E-01   1.1044E-13  0.0068
  -8.7500E-01  -7.5000E-01   1.6845E-13  0.0070
  -7.5000E-01  -6.2500E-01   2.2384E-13  0.0048
  -6.2500E-01  -5.0000E-01   2.7460E-13  0.0068
  -5.0000E-01  -3.7500E-01   3.0787E-13  0.0063
  -3.7500E-01  -2.5000E-01   3.1885E-13  0.0062
  -2.5000E-01  -1.2500E-01   3.2318E-13  0.0038
  -1.2500E-01   0.0000E+00   3.2470E-13  0.0082
   0.0000E+00   1.2500E-01   3.2596E-13  0.0047
   1.2500E-01   2.5000E-01   3.2416E-13  0.0067
   2.5000E-01   3.7500E-01   3.1857E-13  0.0057
   3.7500E-01   5.0000E-01   3.0716E-13  0.0035
   5.0000E-01   6.2500E-01   2.7610E-13  0.0036
   6.2500E-01   7.5000E-01   2.2318E-13  0.0061
   7.5000E-01   8.7500E-01   1.6608E-13  0.0059
   8.7500E-01   1.0000E+00   1.1035E-13  0.0105
   1.0000E+00   1.1250E+00   5.6783E-14  0.0193
   1.1250E+00   1.2500E+00   2.1398E-14  0.0224
   1.2500E+00   1.3750E+00   1.0084E-14  0.0322
   1.3750E+00   1.5000E+00   5.6082E-15  0.0407
   1.5000E+00   1.6250E+00   3.5631E-15  0.0591
   1.6250E+00   1.7500E+00   2.3479E-15  0.0501
   1.7500E+00   1.8750E+00   1.4894E-15  0.0825
