[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   9.850000      # minimum value of y-mesh points
     ymax =   10.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           9.85000E+00  1.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-100.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   9.8500E+00  -   1.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   5.0600E-16  0.0877
  -4.8750E+00  -4.7500E+00   5.1885E-16  0.0897
  -4.7500E+00  -4.6250E+00   5.5592E-16  0.0992
  -4.6250E+00  -4.5000E+00   5.4090E-16  0.0836
  -4.5000E+00  -4.3750E+00   6.4344E-16  0.0875
  -4.3750E+00  -4.2500E+00   6.3667E-16  0.0803
  -4.2500E+00  -4.1250E+00   8.3512E-16  0.1154
  -4.1250E+00  -4.0000E+00   8.2341E-16  0.0783
  -4.0000E+00  -3.8750E+00   7.2392E-16  0.0841
  -3.8750E+00  -3.7500E+00   8.0768E-16  0.1344
  -3.7500E+00  -3.6250E+00   8.9394E-16  0.0675
  -3.6250E+00  -3.5000E+00   8.4802E-16  0.0679
  -3.5000E+00  -3.3750E+00   1.0120E-15  0.0919
  -3.3750E+00  -3.2500E+00   9.7248E-16  0.0757
  -3.2500E+00  -3.1250E+00   1.0091E-15  0.0519
  -3.1250E+00  -3.0000E+00   9.9322E-16  0.0728
  -3.0000E+00  -2.8750E+00   1.1835E-15  0.0555
  -2.8750E+00  -2.7500E+00   1.3551E-15  0.0650
  -2.7500E+00  -2.6250E+00   1.4758E-15  0.0669
  -2.6250E+00  -2.5000E+00   1.4688E-15  0.0758
  -2.5000E+00  -2.3750E+00   1.7740E-15  0.0534
  -2.3750E+00  -2.2500E+00   1.9807E-15  0.0511
  -2.2500E+00  -2.1250E+00   2.1731E-15  0.0563
  -2.1250E+00  -2.0000E+00   2.3469E-15  0.0448
  -2.0000E+00  -1.8750E+00   2.9320E-15  0.0648
  -1.8750E+00  -1.7500E+00   3.4916E-15  0.0383
  -1.7500E+00  -1.6250E+00   4.4220E-15  0.0378
  -1.6250E+00  -1.5000E+00   6.0927E-15  0.0338
  -1.5000E+00  -1.3750E+00   8.2047E-15  0.0220
  -1.3750E+00  -1.2500E+00   1.2939E-14  0.0282
  -1.2500E+00  -1.1250E+00   2.9100E-14  0.0214
  -1.1250E+00  -1.0000E+00   5.5886E-14  0.0112
  -1.0000E+00  -8.7500E-01   8.6377E-14  0.0107
  -8.7500E-01  -7.5000E-01   1.1558E-13  0.0082
  -7.5000E-01  -6.2500E-01   1.4541E-13  0.0054
  -6.2500E-01  -5.0000E-01   1.6506E-13  0.0088
  -5.0000E-01  -3.7500E-01   1.7372E-13  0.0055
  -3.7500E-01  -2.5000E-01   1.7903E-13  0.0059
  -2.5000E-01  -1.2500E-01   1.8037E-13  0.0108
  -1.2500E-01   0.0000E+00   1.8326E-13  0.0088
   0.0000E+00   1.2500E-01   1.7807E-13  0.0070
   1.2500E-01   2.5000E-01   1.7758E-13  0.0050
   2.5000E-01   3.7500E-01   1.7762E-13  0.0060
   3.7500E-01   5.0000E-01   1.7381E-13  0.0076
   5.0000E-01   6.2500E-01   1.6665E-13  0.0073
   6.2500E-01   7.5000E-01   1.4597E-13  0.0093
   7.5000E-01   8.7500E-01   1.1522E-13  0.0060
   8.7500E-01   1.0000E+00   8.5232E-14  0.0115
   1.0000E+00   1.1250E+00   5.4836E-14  0.0107
   1.1250E+00   1.2500E+00   2.8920E-14  0.0254
   1.2500E+00   1.3750E+00   1.3886E-14  0.0152
   1.3750E+00   1.5000E+00   8.6885E-15  0.0193
   1.5000E+00   1.6250E+00   5.8347E-15  0.0301
   1.6250E+00   1.7500E+00   4.1900E-15  0.0385
   1.7500E+00   1.8750E+00   3.3767E-15  0.0459
   1.8750E+00   2.0000E+00   2.8187E-15  0.0455
   2.0000E+00   2.1250E+00   2.6654E-15  0.0392
   2.1250E+00   2.2500E+00   2.2474E-15  0.0503
   2.2500E+00   2.3750E+00   1.9284E-15  0.0729
   2.3750E+00   2.5000E+00   1.5169E-15  0.0604
