[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   1.350000      # minimum value of y-mesh points
     ymax =   1.650000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           1.35000E+00  1.65000E+00
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-15.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   1.3500E+00  -   1.6500E+00  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   1.3512E-16  0.1664
  -4.8750E+00  -4.7500E+00   1.7004E-16  0.0959
  -4.7500E+00  -4.6250E+00   1.9036E-16  0.0917
  -4.6250E+00  -4.5000E+00   1.7480E-16  0.0955
  -4.5000E+00  -4.3750E+00   2.0240E-16  0.0873
  -4.3750E+00  -4.2500E+00   2.1329E-16  0.1373
  -4.2500E+00  -4.1250E+00   1.9042E-16  0.1267
  -4.1250E+00  -4.0000E+00   2.3204E-16  0.1014
  -4.0000E+00  -3.8750E+00   2.4218E-16  0.0705
  -3.8750E+00  -3.7500E+00   2.3927E-16  0.0669
  -3.7500E+00  -3.6250E+00   2.8973E-16  0.1126
  -3.6250E+00  -3.5000E+00   2.4685E-16  0.0598
  -3.5000E+00  -3.3750E+00   3.5136E-16  0.0786
  -3.3750E+00  -3.2500E+00   3.5709E-16  0.1068
  -3.2500E+00  -3.1250E+00   3.1760E-16  0.0696
  -3.1250E+00  -3.0000E+00   3.3795E-16  0.0827
  -3.0000E+00  -2.8750E+00   4.3476E-16  0.0955
  -2.8750E+00  -2.7500E+00   3.8466E-16  0.0872
  -2.7500E+00  -2.6250E+00   4.4281E-16  0.0585
  -2.6250E+00  -2.5000E+00   5.3047E-16  0.0891
  -2.5000E+00  -2.3750E+00   5.3814E-16  0.0872
  -2.3750E+00  -2.2500E+00   6.3169E-16  0.0805
  -2.2500E+00  -2.1250E+00   7.1453E-16  0.0852
  -2.1250E+00  -2.0000E+00   9.2030E-16  0.0864
  -2.0000E+00  -1.8750E+00   9.4231E-16  0.0650
  -1.8750E+00  -1.7500E+00   1.1912E-15  0.0765
  -1.7500E+00  -1.6250E+00   1.2201E-15  0.0518
  -1.6250E+00  -1.5000E+00   1.6844E-15  0.0671
  -1.5000E+00  -1.3750E+00   2.2177E-15  0.0531
  -1.3750E+00  -1.2500E+00   3.4936E-15  0.0582
  -1.2500E+00  -1.1250E+00   4.8470E-15  0.0165
  -1.1250E+00  -1.0000E+00   8.0797E-15  0.0324
  -1.0000E+00  -8.7500E-01   1.3665E-14  0.0290
  -8.7500E-01  -7.5000E-01   2.4628E-14  0.0203
  -7.5000E-01  -6.2500E-01   4.7386E-14  0.0123
  -6.2500E-01  -5.0000E-01   1.0175E-13  0.0081
  -5.0000E-01  -3.7500E-01   3.1928E-13  0.0047
  -3.7500E-01  -2.5000E-01   8.4824E-13  0.0028
  -2.5000E-01  -1.2500E-01   1.3489E-12  0.0026
  -1.2500E-01   0.0000E+00   1.5347E-12  0.0039
   0.0000E+00   1.2500E-01   1.5292E-12  0.0018
   1.2500E-01   2.5000E-01   1.3509E-12  0.0016
   2.5000E-01   3.7500E-01   8.4574E-13  0.0030
   3.7500E-01   5.0000E-01   3.1632E-13  0.0064
   5.0000E-01   6.2500E-01   9.9777E-14  0.0107
   6.2500E-01   7.5000E-01   4.5813E-14  0.0253
   7.5000E-01   8.7500E-01   2.3290E-14  0.0221
   8.7500E-01   1.0000E+00   1.3111E-14  0.0150
   1.0000E+00   1.1250E+00   7.5286E-15  0.0308
   1.1250E+00   1.2500E+00   4.5023E-15  0.0390
   1.2500E+00   1.3750E+00   3.0646E-15  0.0431
   1.3750E+00   1.5000E+00   2.0568E-15  0.0740
   1.5000E+00   1.6250E+00   1.7823E-15  0.0802
