[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   9.850000      # minimum value of y-mesh points
     ymax =   10.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           9.85000E+00  1.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-100.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   9.8500E+00  -   1.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   4.4941E-16  0.0708
  -4.8750E+00  -4.7500E+00   4.5503E-16  0.1342
  -4.7500E+00  -4.6250E+00   5.3631E-16  0.1076
  -4.6250E+00  -4.5000E+00   5.6766E-16  0.0701
  -4.5000E+00  -4.3750E+00   6.3428E-16  0.0614
  -4.3750E+00  -4.2500E+00   6.5088E-16  0.1008
  -4.2500E+00  -4.1250E+00   7.4843E-16  0.0805
  -4.1250E+00  -4.0000E+00   8.0592E-16  0.0618
  -4.0000E+00  -3.8750E+00   8.9025E-16  0.0874
  -3.8750E+00  -3.7500E+00   8.2807E-16  0.1001
  -3.7500E+00  -3.6250E+00   7.6055E-16  0.1002
  -3.6250E+00  -3.5000E+00   8.7304E-16  0.0778
  -3.5000E+00  -3.3750E+00   9.8493E-16  0.0434
  -3.3750E+00  -3.2500E+00   9.4329E-16  0.0542
  -3.2500E+00  -3.1250E+00   1.0005E-15  0.0713
  -3.1250E+00  -3.0000E+00   1.0961E-15  0.0686
  -3.0000E+00  -2.8750E+00   1.1748E-15  0.0738
  -2.8750E+00  -2.7500E+00   1.3481E-15  0.0641
  -2.7500E+00  -2.6250E+00   1.4592E-15  0.0365
  -2.6250E+00  -2.5000E+00   1.5363E-15  0.0373
  -2.5000E+00  -2.3750E+00   1.8437E-15  0.0247
  -2.3750E+00  -2.2500E+00   2.1844E-15  0.0561
  -2.2500E+00  -2.1250E+00   2.4649E-15  0.0815
  -2.1250E+00  -2.0000E+00   3.0388E-15  0.0498
  -2.0000E+00  -1.8750E+00   3.7414E-15  0.0434
  -1.8750E+00  -1.7500E+00   4.6391E-15  0.0256
  -1.7500E+00  -1.6250E+00   6.8096E-15  0.0318
  -1.6250E+00  -1.5000E+00   1.1659E-14  0.0310
  -1.5000E+00  -1.3750E+00   2.3506E-14  0.0267
  -1.3750E+00  -1.2500E+00   3.9391E-14  0.0144
  -1.2500E+00  -1.1250E+00   5.5285E-14  0.0173
  -1.1250E+00  -1.0000E+00   7.2152E-14  0.0121
  -1.0000E+00  -8.7500E-01   8.7661E-14  0.0114
  -8.7500E-01  -7.5000E-01   1.0112E-13  0.0115
  -7.5000E-01  -6.2500E-01   1.0711E-13  0.0104
  -6.2500E-01  -5.0000E-01   1.1066E-13  0.0085
  -5.0000E-01  -3.7500E-01   1.1489E-13  0.0073
  -3.7500E-01  -2.5000E-01   1.1619E-13  0.0093
  -2.5000E-01  -1.2500E-01   1.1523E-13  0.0140
  -1.2500E-01   0.0000E+00   1.1556E-13  0.0069
   0.0000E+00   1.2500E-01   1.1548E-13  0.0079
   1.2500E-01   2.5000E-01   1.1376E-13  0.0101
   2.5000E-01   3.7500E-01   1.1210E-13  0.0113
   3.7500E-01   5.0000E-01   1.1455E-13  0.0101
   5.0000E-01   6.2500E-01   1.1203E-13  0.0076
   6.2500E-01   7.5000E-01   1.1050E-13  0.0084
   7.5000E-01   8.7500E-01   1.0141E-13  0.0110
   8.7500E-01   1.0000E+00   8.8762E-14  0.0059
   1.0000E+00   1.1250E+00   6.9414E-14  0.0099
   1.1250E+00   1.2500E+00   5.5517E-14  0.0104
   1.2500E+00   1.3750E+00   3.8915E-14  0.0153
   1.3750E+00   1.5000E+00   2.3961E-14  0.0224
   1.5000E+00   1.6250E+00   1.1984E-14  0.0317
