[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   19.85000      # minimum value of y-mesh points
     ymax =   20.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           1.98500E+01  2.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-200.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   1.9850E+01  -   2.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   5.8271E-16  0.0975
  -4.8750E+00  -4.7500E+00   5.0496E-16  0.1302
  -4.7500E+00  -4.6250E+00   4.6692E-16  0.0884
  -4.6250E+00  -4.5000E+00   3.9828E-16  0.1537
  -4.5000E+00  -4.3750E+00   6.5829E-16  0.1143
  -4.3750E+00  -4.2500E+00   6.2424E-16  0.0849
  -4.2500E+00  -4.1250E+00   6.8405E-16  0.0829
  -4.1250E+00  -4.0000E+00   8.2778E-16  0.0862
  -4.0000E+00  -3.8750E+00   6.8336E-16  0.1112
  -3.8750E+00  -3.7500E+00   8.1448E-16  0.0622
  -3.7500E+00  -3.6250E+00   7.0085E-16  0.0592
  -3.6250E+00  -3.5000E+00   9.3646E-16  0.0844
  -3.5000E+00  -3.3750E+00   9.5952E-16  0.0717
  -3.3750E+00  -3.2500E+00   9.3126E-16  0.1094
  -3.2500E+00  -3.1250E+00   8.7491E-16  0.0845
  -3.1250E+00  -3.0000E+00   9.9707E-16  0.1152
  -3.0000E+00  -2.8750E+00   9.4451E-16  0.1146
  -2.8750E+00  -2.7500E+00   1.0930E-15  0.0730
  -2.7500E+00  -2.6250E+00   1.1172E-15  0.1037
  -2.6250E+00  -2.5000E+00   1.3423E-15  0.0527
  -2.5000E+00  -2.3750E+00   1.3457E-15  0.0917
  -2.3750E+00  -2.2500E+00   1.7078E-15  0.0601
  -2.2500E+00  -2.1250E+00   1.9090E-15  0.0799
  -2.1250E+00  -2.0000E+00   2.5535E-15  0.0608
  -2.0000E+00  -1.8750E+00   2.9181E-15  0.0683
  -1.8750E+00  -1.7500E+00   4.4320E-15  0.0389
  -1.7500E+00  -1.6250E+00   7.0853E-15  0.0260
  -1.6250E+00  -1.5000E+00   1.3180E-14  0.0227
  -1.5000E+00  -1.3750E+00   2.0798E-14  0.0181
  -1.3750E+00  -1.2500E+00   2.8286E-14  0.0191
  -1.2500E+00  -1.1250E+00   3.6381E-14  0.0199
  -1.1250E+00  -1.0000E+00   4.5006E-14  0.0150
  -1.0000E+00  -8.7500E-01   5.1823E-14  0.0097
  -8.7500E-01  -7.5000E-01   5.6212E-14  0.0112
  -7.5000E-01  -6.2500E-01   5.8220E-14  0.0090
  -6.2500E-01  -5.0000E-01   5.9020E-14  0.0111
  -5.0000E-01  -3.7500E-01   5.9448E-14  0.0151
  -3.7500E-01  -2.5000E-01   5.7255E-14  0.0156
  -2.5000E-01  -1.2500E-01   5.8479E-14  0.0075
  -1.2500E-01   0.0000E+00   5.8485E-14  0.0068
   0.0000E+00   1.2500E-01   6.0192E-14  0.0102
   1.2500E-01   2.5000E-01   5.8670E-14  0.0145
   2.5000E-01   3.7500E-01   5.8167E-14  0.0134
   3.7500E-01   5.0000E-01   5.8584E-14  0.0072
   5.0000E-01   6.2500E-01   5.8576E-14  0.0080
   6.2500E-01   7.5000E-01   5.6957E-14  0.0131
   7.5000E-01   8.7500E-01   5.4747E-14  0.0075
   8.7500E-01   1.0000E+00   5.1616E-14  0.0101
   1.0000E+00   1.1250E+00   4.5491E-14  0.0175
   1.1250E+00   1.2500E+00   3.6175E-14  0.0162
   1.2500E+00   1.3750E+00   2.9497E-14  0.0146
   1.3750E+00   1.5000E+00   2.0778E-14  0.0247
   1.5000E+00   1.6250E+00   1.3473E-14  0.0230
   1.6250E+00   1.7500E+00   7.0974E-15  0.0498
   1.7500E+00   1.8750E+00   4.4072E-15  0.0539
   1.8750E+00   2.0000E+00   3.0073E-15  0.0448
   2.0000E+00   2.1250E+00   2.4730E-15  0.0552
   2.1250E+00   2.2500E+00   1.7924E-15  0.0663
   2.2500E+00   2.3750E+00   1.5185E-15  0.0865
   2.3750E+00   2.5000E+00   1.4853E-15  0.0529
   2.5000E+00   2.6250E+00   1.4490E-15  0.0593
   2.6250E+00   2.7500E+00   1.2600E-15  0.0989
   2.7500E+00   2.8750E+00   1.2811E-15  0.0625
   2.8750E+00   3.0000E+00   1.1572E-15  0.0576
   3.0000E+00   3.1250E+00   9.6434E-16  0.0576
   3.1250E+00   3.2500E+00   1.0642E-15  0.0852
   3.2500E+00   3.3750E+00   9.8761E-16  0.0793
   3.3750E+00   3.5000E+00   9.7063E-16  0.0647
   3.5000E+00   3.6250E+00   8.3665E-16  0.0930
   3.6250E+00   3.7500E+00   5.9397E-16  0.0882
   3.7500E+00   3.8750E+00   6.3025E-16  0.1345
   3.8750E+00   4.0000E+00   6.7032E-16  0.1083
   4.0000E+00   4.1250E+00   6.5963E-16  0.0857
   4.1250E+00   4.2500E+00   6.5326E-16  0.0851
   4.2500E+00   4.3750E+00   7.5415E-16  0.0837
   4.3750E+00   4.5000E+00   7.2635E-16  0.0752
   4.5000E+00   4.6250E+00   5.8926E-16  0.0964
   4.6250E+00   4.7500E+00   5.6048E-16  0.0534
   4.7500E+00   4.8750E+00   4.8176E-16  0.1163
   4.8750E+00   5.0000E+00   5.0890E-16  0.1196

'no. =  1,  ix =  1,  iy =  1'
msuc: {\huge [t-deposit: icntl=0]}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.02}
wt: s(0.7)
\vspace{-3}
  xmin  &=&  -2.5000E-01 [cm]
  xmax  &=&   2.5000E-01 [cm]
  ymin  &=&   1.9850E+01 [cm]
  ymax  &=&   2.0150E+01 [cm]
e:
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  1 # 1:Batch variance, 2:History variance
# resc2  = 7.34884522270773459E+01 # Total source weight or Total source weight / maxcas
# resc3  = 1.00000000000000000E+01 # Total history number or Total batch number
# maxcas =     5000000 # History / Batch, only used for istdev=1
# rijklst= 105815716415641.0 # Next initial random number
