[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   4.850000      # minimum value of y-mesh points
     ymax =   5.150000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           4.85000E+00  5.15000E+00
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-50.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   4.8500E+00  -   5.1500E+00  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   2.0970E-16  0.1422
  -4.8750E+00  -4.7500E+00   3.0909E-16  0.1523
  -4.7500E+00  -4.6250E+00   3.3363E-16  0.1106
  -4.6250E+00  -4.5000E+00   3.8093E-16  0.0853
  -4.5000E+00  -4.3750E+00   3.6215E-16  0.0638
  -4.3750E+00  -4.2500E+00   4.3200E-16  0.0795
  -4.2500E+00  -4.1250E+00   4.6216E-16  0.0764
  -4.1250E+00  -4.0000E+00   4.4264E-16  0.0858
  -4.0000E+00  -3.8750E+00   5.4206E-16  0.0925
  -3.8750E+00  -3.7500E+00   4.9591E-16  0.0872
  -3.7500E+00  -3.6250E+00   5.9268E-16  0.0749
  -3.6250E+00  -3.5000E+00   6.9760E-16  0.0849
  -3.5000E+00  -3.3750E+00   6.8268E-16  0.0606
  -3.3750E+00  -3.2500E+00   6.9133E-16  0.0725
  -3.2500E+00  -3.1250E+00   8.3766E-16  0.0550
  -3.1250E+00  -3.0000E+00   8.9883E-16  0.0813
  -3.0000E+00  -2.8750E+00   9.6513E-16  0.0914
  -2.8750E+00  -2.7500E+00   1.0627E-15  0.0601
  -2.7500E+00  -2.6250E+00   1.0845E-15  0.0572
  -2.6250E+00  -2.5000E+00   1.1976E-15  0.0668
  -2.5000E+00  -2.3750E+00   1.5317E-15  0.0748
  -2.3750E+00  -2.2500E+00   1.7111E-15  0.0404
  -2.2500E+00  -2.1250E+00   1.8390E-15  0.0579
  -2.1250E+00  -2.0000E+00   2.3983E-15  0.0527
  -2.0000E+00  -1.8750E+00   3.0914E-15  0.0501
  -1.8750E+00  -1.7500E+00   3.9977E-15  0.0474
  -1.7500E+00  -1.6250E+00   6.2054E-15  0.0374
  -1.6250E+00  -1.5000E+00   1.0359E-14  0.0270
  -1.5000E+00  -1.3750E+00   2.2061E-14  0.0176
  -1.3750E+00  -1.2500E+00   4.2326E-14  0.0143
  -1.2500E+00  -1.1250E+00   6.5197E-14  0.0156
  -1.1250E+00  -1.0000E+00   8.9825E-14  0.0084
  -1.0000E+00  -8.7500E-01   1.1289E-13  0.0075
  -8.7500E-01  -7.5000E-01   1.3603E-13  0.0064
  -7.5000E-01  -6.2500E-01   1.5267E-13  0.0054
  -6.2500E-01  -5.0000E-01   1.5808E-13  0.0077
  -5.0000E-01  -3.7500E-01   1.6069E-13  0.0051
  -3.7500E-01  -2.5000E-01   1.6317E-13  0.0077
  -2.5000E-01  -1.2500E-01   1.6528E-13  0.0068
  -1.2500E-01   0.0000E+00   1.6539E-13  0.0086
   0.0000E+00   1.2500E-01   1.6437E-13  0.0064
   1.2500E-01   2.5000E-01   1.6551E-13  0.0082
   2.5000E-01   3.7500E-01   1.6495E-13  0.0077
   3.7500E-01   5.0000E-01   1.6056E-13  0.0067
   5.0000E-01   6.2500E-01   1.5816E-13  0.0065
   6.2500E-01   7.5000E-01   1.4990E-13  0.0064
   7.5000E-01   8.7500E-01   1.3314E-13  0.0106
   8.7500E-01   1.0000E+00   1.1312E-13  0.0136
   1.0000E+00   1.1250E+00   8.8809E-14  0.0086
   1.1250E+00   1.2500E+00   6.5797E-14  0.0125
   1.2500E+00   1.3750E+00   4.3499E-14  0.0116
   1.3750E+00   1.5000E+00   2.2819E-14  0.0204
   1.5000E+00   1.6250E+00   1.0782E-14  0.0213
