[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   29.85000      # minimum value of y-mesh points
     ymax =   30.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           2.98500E+01  3.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-300.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   2.9850E+01  -   3.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   2.9475E-16  0.1625
  -4.8750E+00  -4.7500E+00   2.7907E-16  0.1259
  -4.7500E+00  -4.6250E+00   2.7980E-16  0.1123
  -4.6250E+00  -4.5000E+00   2.6052E-16  0.0840
  -4.5000E+00  -4.3750E+00   3.5444E-16  0.1481
  -4.3750E+00  -4.2500E+00   3.0959E-16  0.1040
  -4.2500E+00  -4.1250E+00   3.1844E-16  0.1655
  -4.1250E+00  -4.0000E+00   3.0084E-16  0.1917
  -4.0000E+00  -3.8750E+00   2.8281E-16  0.1991
  -3.8750E+00  -3.7500E+00   2.6050E-16  0.1477
  -3.7500E+00  -3.6250E+00   3.3345E-16  0.1603
  -3.6250E+00  -3.5000E+00   3.2618E-16  0.1333
  -3.5000E+00  -3.3750E+00   3.4382E-16  0.1792
  -3.3750E+00  -3.2500E+00   4.6256E-16  0.1349
  -3.2500E+00  -3.1250E+00   5.5695E-16  0.1221
  -3.1250E+00  -3.0000E+00   4.7379E-16  0.1476
  -3.0000E+00  -2.8750E+00   5.2162E-16  0.1359
  -2.8750E+00  -2.7500E+00   6.2832E-16  0.1038
  -2.7500E+00  -2.6250E+00   5.5400E-16  0.1134
  -2.6250E+00  -2.5000E+00   1.5458E-15  0.4142
  -2.5000E+00  -2.3750E+00   9.2908E-16  0.1069
  -2.3750E+00  -2.2500E+00   1.1086E-15  0.0743
  -2.2500E+00  -2.1250E+00   3.0979E-15  0.6092
  -2.1250E+00  -2.0000E+00   3.3656E-15  0.5723
  -2.0000E+00  -1.8750E+00   2.1378E-15  0.0779
  -1.8750E+00  -1.7500E+00   3.3944E-15  0.0441
  -1.7500E+00  -1.6250E+00   6.0786E-15  0.0372
  -1.6250E+00  -1.5000E+00   9.9203E-15  0.0441
  -1.5000E+00  -1.3750E+00   1.2735E-14  0.0329
  -1.3750E+00  -1.2500E+00   1.5513E-14  0.0248
  -1.2500E+00  -1.1250E+00   1.8677E-14  0.0130
  -1.1250E+00  -1.0000E+00   2.2930E-14  0.0197
  -1.0000E+00  -8.7500E-01   2.3595E-14  0.0298
  -8.7500E-01  -7.5000E-01   2.4060E-14  0.0228
  -7.5000E-01  -6.2500E-01   2.4799E-14  0.0183
  -6.2500E-01  -5.0000E-01   2.4789E-14  0.0149
  -5.0000E-01  -3.7500E-01   2.4565E-14  0.0251
  -3.7500E-01  -2.5000E-01   2.5573E-14  0.0178
  -2.5000E-01  -1.2500E-01   2.5859E-14  0.0135
  -1.2500E-01   0.0000E+00   2.5520E-14  0.0180
   0.0000E+00   1.2500E-01   2.5230E-14  0.0174
   1.2500E-01   2.5000E-01   2.4505E-14  0.0213
   2.5000E-01   3.7500E-01   2.5090E-14  0.0119
   3.7500E-01   5.0000E-01   2.5674E-14  0.0240
   5.0000E-01   6.2500E-01   2.5206E-14  0.0157
   6.2500E-01   7.5000E-01   2.3984E-14  0.0200
   7.5000E-01   8.7500E-01   2.4506E-14  0.0208
   8.7500E-01   1.0000E+00   2.3661E-14  0.0231
   1.0000E+00   1.1250E+00   2.1853E-14  0.0234
   1.1250E+00   1.2500E+00   1.8827E-14  0.0212
   1.2500E+00   1.3750E+00   1.7643E-14  0.0905
   1.3750E+00   1.5000E+00   1.2244E-14  0.0382
   1.5000E+00   1.6250E+00   9.1085E-15  0.0255
