[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   29.85000      # minimum value of y-mesh points
     ymax =   30.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           2.98500E+01  3.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-300.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   2.9850E+01  -   3.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   3.1816E-16  0.0969
  -4.8750E+00  -4.7500E+00   3.1522E-16  0.1026
  -4.7500E+00  -4.6250E+00   3.3211E-16  0.1005
  -4.6250E+00  -4.5000E+00   3.1273E-16  0.1122
  -4.5000E+00  -4.3750E+00   3.3806E-16  0.0923
  -4.3750E+00  -4.2500E+00   3.8093E-16  0.0816
  -4.2500E+00  -4.1250E+00   3.9964E-16  0.0903
  -4.1250E+00  -4.0000E+00   4.4796E-16  0.0789
  -4.0000E+00  -3.8750E+00   4.6428E-16  0.0739
  -3.8750E+00  -3.7500E+00   5.8384E-16  0.0618
  -3.7500E+00  -3.6250E+00   7.2132E-16  0.0607
  -3.6250E+00  -3.5000E+00   1.0123E-15  0.0536
  -3.5000E+00  -3.3750E+00   1.5421E-15  0.0336
  -3.3750E+00  -3.2500E+00   3.3639E-15  0.0320
  -3.2500E+00  -3.1250E+00   4.2774E-15  0.0370
  -3.1250E+00  -3.0000E+00   4.4914E-15  0.0336
  -3.0000E+00  -2.8750E+00   4.7991E-15  0.0320
  -2.8750E+00  -2.7500E+00   5.7034E-15  0.1069
  -2.7500E+00  -2.6250E+00   5.1623E-15  0.0190
  -2.6250E+00  -2.5000E+00   4.9736E-15  0.0233
  -2.5000E+00  -2.3750E+00   5.2344E-15  0.0234
  -2.3750E+00  -2.2500E+00   5.5135E-15  0.0672
  -2.2500E+00  -2.1250E+00   5.2865E-15  0.0275
  -2.1250E+00  -2.0000E+00   5.2832E-15  0.0271
  -2.0000E+00  -1.8750E+00   5.1049E-15  0.0195
  -1.8750E+00  -1.7500E+00   5.1918E-15  0.0200
  -1.7500E+00  -1.6250E+00   5.0766E-15  0.0231
  -1.6250E+00  -1.5000E+00   5.4030E-15  0.0260
  -1.5000E+00  -1.3750E+00   5.3086E-15  0.0280
  -1.3750E+00  -1.2500E+00   5.1854E-15  0.0272
  -1.2500E+00  -1.1250E+00   5.3981E-15  0.0290
  -1.1250E+00  -1.0000E+00   5.4076E-15  0.0314
  -1.0000E+00  -8.7500E-01   5.4162E-15  0.0265
  -8.7500E-01  -7.5000E-01   5.2361E-15  0.0316
  -7.5000E-01  -6.2500E-01   5.2437E-15  0.0211
  -6.2500E-01  -5.0000E-01   5.4058E-15  0.0248
  -5.0000E-01  -3.7500E-01   5.2854E-15  0.0280
  -3.7500E-01  -2.5000E-01   5.1403E-15  0.0212
  -2.5000E-01  -1.2500E-01   5.6509E-15  0.0269
  -1.2500E-01   0.0000E+00   5.5453E-15  0.0234
   0.0000E+00   1.2500E-01   5.3267E-15  0.0238
   1.2500E-01   2.5000E-01   5.2657E-15  0.0244
   2.5000E-01   3.7500E-01   5.3879E-15  0.0265
   3.7500E-01   5.0000E-01   5.5190E-15  0.0229
   5.0000E-01   6.2500E-01   5.1873E-15  0.0286
   6.2500E-01   7.5000E-01   5.3752E-15  0.0273
   7.5000E-01   8.7500E-01   5.3133E-15  0.0233
   8.7500E-01   1.0000E+00   5.4635E-15  0.0286
   1.0000E+00   1.1250E+00   5.4271E-15  0.0177
   1.1250E+00   1.2500E+00   5.2256E-15  0.0327
   1.2500E+00   1.3750E+00   5.1172E-15  0.0284
   1.3750E+00   1.5000E+00   5.2942E-15  0.0265
   1.5000E+00   1.6250E+00   5.1792E-15  0.0280
