[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   9.850000      # minimum value of y-mesh points
     ymax =   10.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           9.85000E+00  1.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-100.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   9.8500E+00  -   1.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   5.5569E-16  0.0533
  -4.8750E+00  -4.7500E+00   5.5207E-16  0.0391
  -4.7500E+00  -4.6250E+00   6.2066E-16  0.0575
  -4.6250E+00  -4.5000E+00   6.7144E-16  0.0517
  -4.5000E+00  -4.3750E+00   6.6772E-16  0.0460
  -4.3750E+00  -4.2500E+00   7.2410E-16  0.0490
  -4.2500E+00  -4.1250E+00   7.3074E-16  0.0446
  -4.1250E+00  -4.0000E+00   8.4641E-16  0.0454
  -4.0000E+00  -3.8750E+00   9.5737E-16  0.0419
  -3.8750E+00  -3.7500E+00   9.1176E-16  0.0446
  -3.7500E+00  -3.6250E+00   1.0490E-15  0.0411
  -3.6250E+00  -3.5000E+00   1.1614E-15  0.0453
  -3.5000E+00  -3.3750E+00   1.2933E-15  0.0460
  -3.3750E+00  -3.2500E+00   1.5396E-15  0.0406
  -3.2500E+00  -3.1250E+00   1.9222E-15  0.0407
  -3.1250E+00  -3.0000E+00   2.4697E-15  0.0369
  -3.0000E+00  -2.8750E+00   3.4661E-15  0.0318
  -2.8750E+00  -2.7500E+00   6.7484E-15  0.0224
  -2.7500E+00  -2.6250E+00   1.6438E-14  0.0093
  -2.6250E+00  -2.5000E+00   1.9792E-14  0.0138
  -2.5000E+00  -2.3750E+00   2.1145E-14  0.0149
  -2.3750E+00  -2.2500E+00   2.2275E-14  0.0137
  -2.2500E+00  -2.1250E+00   2.3223E-14  0.0121
  -2.1250E+00  -2.0000E+00   2.2896E-14  0.0130
  -2.0000E+00  -1.8750E+00   2.2756E-14  0.0107
  -1.8750E+00  -1.7500E+00   2.3087E-14  0.0093
  -1.7500E+00  -1.6250E+00   2.3939E-14  0.0106
  -1.6250E+00  -1.5000E+00   2.3508E-14  0.0128
  -1.5000E+00  -1.3750E+00   2.3428E-14  0.0137
  -1.3750E+00  -1.2500E+00   2.3042E-14  0.0128
  -1.2500E+00  -1.1250E+00   2.3801E-14  0.0099
  -1.1250E+00  -1.0000E+00   2.4286E-14  0.0127
  -1.0000E+00  -8.7500E-01   2.3523E-14  0.0102
  -8.7500E-01  -7.5000E-01   2.3939E-14  0.0133
  -7.5000E-01  -6.2500E-01   2.3662E-14  0.0108
  -6.2500E-01  -5.0000E-01   2.3973E-14  0.0116
  -5.0000E-01  -3.7500E-01   2.4001E-14  0.0110
  -3.7500E-01  -2.5000E-01   2.4480E-14  0.0131
  -2.5000E-01  -1.2500E-01   2.4156E-14  0.0118
  -1.2500E-01   0.0000E+00   2.4313E-14  0.0133
   0.0000E+00   1.2500E-01   2.4080E-14  0.0122
   1.2500E-01   2.5000E-01   2.4212E-14  0.0114
   2.5000E-01   3.7500E-01   2.3987E-14  0.0115
   3.7500E-01   5.0000E-01   2.4088E-14  0.0092
   5.0000E-01   6.2500E-01   2.4268E-14  0.0085
   6.2500E-01   7.5000E-01   2.3930E-14  0.0136
   7.5000E-01   8.7500E-01   2.3688E-14  0.0112
   8.7500E-01   1.0000E+00   2.4214E-14  0.0098
   1.0000E+00   1.1250E+00   2.3697E-14  0.0125
   1.1250E+00   1.2500E+00   2.3779E-14  0.0110
   1.2500E+00   1.3750E+00   2.3412E-14  0.0134
   1.3750E+00   1.5000E+00   2.3684E-14  0.0117
   1.5000E+00   1.6250E+00   2.3716E-14  0.0100
   1.6250E+00   1.7500E+00   2.3913E-14  0.0097
   1.7500E+00   1.8750E+00   2.3374E-14  0.0091
   1.8750E+00   2.0000E+00   2.3356E-14  0.0129
   2.0000E+00   2.1250E+00   2.3308E-14  0.0110
   2.1250E+00   2.2500E+00   2.3122E-14  0.0098
   2.2500E+00   2.3750E+00   2.2177E-14  0.0125
   2.3750E+00   2.5000E+00   2.0959E-14  0.0136
   2.5000E+00   2.6250E+00   2.0131E-14  0.0171
   2.6250E+00   2.7500E+00   1.6589E-14  0.0147
   2.7500E+00   2.8750E+00   6.8176E-15  0.0242
   2.8750E+00   3.0000E+00   3.6834E-15  0.0278
   3.0000E+00   3.1250E+00   2.4954E-15  0.0346
   3.1250E+00   3.2500E+00   1.9818E-15  0.0286
   3.2500E+00   3.3750E+00   1.6516E-15  0.0342
   3.3750E+00   3.5000E+00   1.3751E-15  0.0381
   3.5000E+00   3.6250E+00   1.1073E-15  0.0425
   3.6250E+00   3.7500E+00   1.1024E-15  0.0429
   3.7500E+00   3.8750E+00   9.1362E-16  0.0422
   3.8750E+00   4.0000E+00   8.8870E-16  0.0551
   4.0000E+00   4.1250E+00   8.0059E-16  0.0576
   4.1250E+00   4.2500E+00   7.3485E-16  0.0654
   4.2500E+00   4.3750E+00   7.4307E-16  0.0443
   4.3750E+00   4.5000E+00   6.4379E-16  0.0568
   4.5000E+00   4.6250E+00   6.6482E-16  0.0627
   4.6250E+00   4.7500E+00   5.6487E-16  0.0694
   4.7500E+00   4.8750E+00   5.3975E-16  0.0586
   4.8750E+00   5.0000E+00   5.6808E-16  0.0487

'no. =  1,  ix =  1,  iy =  1'
msuc: {\huge [t-deposit: icntl=0]}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.02}
wt: s(0.7)
\vspace{-3}
  xmin  &=&  -2.5000E-01 [cm]
  xmax  &=&   2.5000E-01 [cm]
  ymin  &=&   9.8500E+00 [cm]
  ymax  &=&   1.0150E+01 [cm]
e:
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  1 # 1:Batch variance, 2:History variance
# resc2  = 2.20465357096156936E+02 # Total source weight or Total source weight / maxcas
# resc3  = 3.00000000000000000E+01 # Total history number or Total batch number
# maxcas =     5000000 # History / Batch, only used for istdev=1
# rijklst=  49630065749145.0 # Next initial random number
