[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   4.850000      # minimum value of y-mesh points
     ymax =   5.150000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           4.85000E+00  5.15000E+00
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-50.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   4.8500E+00  -   5.1500E+00  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   3.7752E-16  0.0718
  -4.8750E+00  -4.7500E+00   4.0651E-16  0.0570
  -4.7500E+00  -4.6250E+00   4.0276E-16  0.0482
  -4.6250E+00  -4.5000E+00   4.2814E-16  0.0597
  -4.5000E+00  -4.3750E+00   4.9422E-16  0.0493
  -4.3750E+00  -4.2500E+00   5.2315E-16  0.0545
  -4.2500E+00  -4.1250E+00   5.5514E-16  0.0407
  -4.1250E+00  -4.0000E+00   6.0529E-16  0.0401
  -4.0000E+00  -3.8750E+00   6.2568E-16  0.0420
  -3.8750E+00  -3.7500E+00   6.6294E-16  0.0480
  -3.7500E+00  -3.6250E+00   7.8735E-16  0.0327
  -3.6250E+00  -3.5000E+00   9.1304E-16  0.0402
  -3.5000E+00  -3.3750E+00   1.0205E-15  0.0458
  -3.3750E+00  -3.2500E+00   1.1478E-15  0.0448
  -3.2500E+00  -3.1250E+00   1.4331E-15  0.0329
  -3.1250E+00  -3.0000E+00   1.8510E-15  0.0305
  -3.0000E+00  -2.8750E+00   2.6168E-15  0.0307
  -2.8750E+00  -2.7500E+00   3.9367E-15  0.0276
  -2.7500E+00  -2.6250E+00   7.2492E-15  0.0137
  -2.6250E+00  -2.5000E+00   2.0612E-14  0.0092
  -2.5000E+00  -2.3750E+00   2.7982E-14  0.0092
  -2.3750E+00  -2.2500E+00   2.9480E-14  0.0068
  -2.2500E+00  -2.1250E+00   3.1301E-14  0.0108
  -2.1250E+00  -2.0000E+00   3.2271E-14  0.0092
  -2.0000E+00  -1.8750E+00   3.2656E-14  0.0086
  -1.8750E+00  -1.7500E+00   3.2527E-14  0.0090
  -1.7500E+00  -1.6250E+00   3.2474E-14  0.0079
  -1.6250E+00  -1.5000E+00   3.3347E-14  0.0104
  -1.5000E+00  -1.3750E+00   3.2842E-14  0.0116
  -1.3750E+00  -1.2500E+00   3.3241E-14  0.0108
  -1.2500E+00  -1.1250E+00   3.3344E-14  0.0118
  -1.1250E+00  -1.0000E+00   3.2590E-14  0.0100
  -1.0000E+00  -8.7500E-01   3.3591E-14  0.0103
  -8.7500E-01  -7.5000E-01   3.3029E-14  0.0088
  -7.5000E-01  -6.2500E-01   3.3279E-14  0.0101
  -6.2500E-01  -5.0000E-01   3.3514E-14  0.0077
  -5.0000E-01  -3.7500E-01   3.3056E-14  0.0093
  -3.7500E-01  -2.5000E-01   3.3767E-14  0.0113
  -2.5000E-01  -1.2500E-01   3.3612E-14  0.0082
  -1.2500E-01   0.0000E+00   3.3593E-14  0.0088
   0.0000E+00   1.2500E-01   3.3442E-14  0.0097
   1.2500E-01   2.5000E-01   3.3705E-14  0.0092
   2.5000E-01   3.7500E-01   3.3411E-14  0.0106
   3.7500E-01   5.0000E-01   3.2836E-14  0.0115
   5.0000E-01   6.2500E-01   3.2984E-14  0.0090
   6.2500E-01   7.5000E-01   3.3882E-14  0.0107
   7.5000E-01   8.7500E-01   3.3194E-14  0.0098
   8.7500E-01   1.0000E+00   3.2665E-14  0.0088
   1.0000E+00   1.1250E+00   3.2779E-14  0.0075
   1.1250E+00   1.2500E+00   3.2950E-14  0.0086
   1.2500E+00   1.3750E+00   3.3010E-14  0.0096
   1.3750E+00   1.5000E+00   3.2475E-14  0.0102
   1.5000E+00   1.6250E+00   3.3128E-14  0.0099
   1.6250E+00   1.7500E+00   3.2586E-14  0.0090
   1.7500E+00   1.8750E+00   3.2000E-14  0.0102
   1.8750E+00   2.0000E+00   3.1925E-14  0.0095
   2.0000E+00   2.1250E+00   3.1844E-14  0.0130
   2.1250E+00   2.2500E+00   3.1151E-14  0.0079
   2.2500E+00   2.3750E+00   2.9650E-14  0.0104
   2.3750E+00   2.5000E+00   2.7652E-14  0.0096
   2.5000E+00   2.6250E+00   2.0416E-14  0.0140
