[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   19.85000      # minimum value of y-mesh points
     ymax =   20.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           1.98500E+01  2.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-200.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   1.9850E+01  -   2.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   5.1440E-16  0.0603
  -4.8750E+00  -4.7500E+00   6.1011E-16  0.0771
  -4.7500E+00  -4.6250E+00   5.2898E-16  0.0674
  -4.6250E+00  -4.5000E+00   5.9214E-16  0.0638
  -4.5000E+00  -4.3750E+00   6.4946E-16  0.0695
  -4.3750E+00  -4.2500E+00   7.6429E-16  0.0701
  -4.2500E+00  -4.1250E+00   8.0267E-16  0.0440
  -4.1250E+00  -4.0000E+00   7.8939E-16  0.0488
  -4.0000E+00  -3.8750E+00   8.4013E-16  0.0604
  -3.8750E+00  -3.7500E+00   9.3387E-16  0.0611
  -3.7500E+00  -3.6250E+00   1.0665E-15  0.0464
  -3.6250E+00  -3.5000E+00   1.1296E-15  0.0561
  -3.5000E+00  -3.3750E+00   1.5115E-15  0.0391
  -3.3750E+00  -3.2500E+00   1.8447E-15  0.0394
  -3.2500E+00  -3.1250E+00   2.7064E-15  0.0247
  -3.1250E+00  -3.0000E+00   5.7905E-15  0.0239
  -3.0000E+00  -2.8750E+00   9.3476E-15  0.0173
  -2.8750E+00  -2.7500E+00   1.0647E-14  0.0165
  -2.7500E+00  -2.6250E+00   1.0862E-14  0.0189
  -2.6250E+00  -2.5000E+00   1.1088E-14  0.0156
  -2.5000E+00  -2.3750E+00   1.1936E-14  0.0208
  -2.3750E+00  -2.2500E+00   1.1726E-14  0.0165
  -2.2500E+00  -2.1250E+00   1.1844E-14  0.0156
  -2.1250E+00  -2.0000E+00   1.2267E-14  0.0166
  -2.0000E+00  -1.8750E+00   1.1942E-14  0.0165
  -1.8750E+00  -1.7500E+00   1.2516E-14  0.0135
  -1.7500E+00  -1.6250E+00   1.2244E-14  0.0128
  -1.6250E+00  -1.5000E+00   1.2079E-14  0.0183
  -1.5000E+00  -1.3750E+00   1.2605E-14  0.0159
  -1.3750E+00  -1.2500E+00   1.2415E-14  0.0190
  -1.2500E+00  -1.1250E+00   1.2329E-14  0.0142
  -1.1250E+00  -1.0000E+00   1.2113E-14  0.0172
  -1.0000E+00  -8.7500E-01   1.2118E-14  0.0144
  -8.7500E-01  -7.5000E-01   1.2392E-14  0.0178
  -7.5000E-01  -6.2500E-01   1.2434E-14  0.0155
  -6.2500E-01  -5.0000E-01   1.2473E-14  0.0155
  -5.0000E-01  -3.7500E-01   1.2330E-14  0.0171
  -3.7500E-01  -2.5000E-01   1.2326E-14  0.0150
  -2.5000E-01  -1.2500E-01   1.2402E-14  0.0158
  -1.2500E-01   0.0000E+00   1.1865E-14  0.0153
   0.0000E+00   1.2500E-01   1.2354E-14  0.0184
   1.2500E-01   2.5000E-01   1.2730E-14  0.0147
   2.5000E-01   3.7500E-01   1.2339E-14  0.0165
   3.7500E-01   5.0000E-01   1.2314E-14  0.0169
   5.0000E-01   6.2500E-01   1.2710E-14  0.0143
   6.2500E-01   7.5000E-01   1.2665E-14  0.0136
   7.5000E-01   8.7500E-01   1.2206E-14  0.0138
   8.7500E-01   1.0000E+00   1.2382E-14  0.0170
   1.0000E+00   1.1250E+00   1.2293E-14  0.0183
   1.1250E+00   1.2500E+00   1.2035E-14  0.0161
   1.2500E+00   1.3750E+00   1.2354E-14  0.0193
   1.3750E+00   1.5000E+00   1.2041E-14  0.0164
   1.5000E+00   1.6250E+00   1.2296E-14  0.0163
   1.6250E+00   1.7500E+00   1.2425E-14  0.0165
   1.7500E+00   1.8750E+00   1.2390E-14  0.0136
   1.8750E+00   2.0000E+00   1.2021E-14  0.0213
   2.0000E+00   2.1250E+00   1.2464E-14  0.0208
   2.1250E+00   2.2500E+00   1.2006E-14  0.0142
   2.2500E+00   2.3750E+00   1.1530E-14  0.0193
   2.3750E+00   2.5000E+00   1.1432E-14  0.0181
   2.5000E+00   2.6250E+00   1.1622E-14  0.0163
   2.6250E+00   2.7500E+00   1.1297E-14  0.0208
   2.7500E+00   2.8750E+00   1.0714E-14  0.0134
   2.8750E+00   3.0000E+00   9.6286E-15  0.0195
   3.0000E+00   3.1250E+00   6.1221E-15  0.0209
   3.1250E+00   3.2500E+00   2.8322E-15  0.0302
   3.2500E+00   3.3750E+00   1.9706E-15  0.0347
   3.3750E+00   3.5000E+00   1.4256E-15  0.0415
   3.5000E+00   3.6250E+00   1.2462E-15  0.0469
   3.6250E+00   3.7500E+00   1.0997E-15  0.0505
   3.7500E+00   3.8750E+00   8.9436E-16  0.0467
   3.8750E+00   4.0000E+00   8.7298E-16  0.0620
   4.0000E+00   4.1250E+00   7.2186E-16  0.0554
   4.1250E+00   4.2500E+00   7.4061E-16  0.0603
   4.2500E+00   4.3750E+00   7.1984E-16  0.0599
   4.3750E+00   4.5000E+00   6.6117E-16  0.0443
   4.5000E+00   4.6250E+00   6.3002E-16  0.0537
   4.6250E+00   4.7500E+00   6.3206E-16  0.0524
   4.7500E+00   4.8750E+00   6.0351E-16  0.0490
   4.8750E+00   5.0000E+00   5.7894E-16  0.0738

'no. =  1,  ix =  1,  iy =  1'
msuc: {\huge [t-deposit: icntl=0]}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.02}
wt: s(0.7)
\vspace{-3}
  xmin  &=&  -2.5000E-01 [cm]
  xmax  &=&   2.5000E-01 [cm]
  ymin  &=&   1.9850E+01 [cm]
  ymax  &=&   2.0150E+01 [cm]
e:
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  1 # 1:Batch variance, 2:History variance
# resc2  = 2.20465357096156936E+02 # Total source weight or Total source weight / maxcas
# resc3  = 3.00000000000000000E+01 # Total history number or Total batch number
# maxcas =     5000000 # History / Batch, only used for istdev=1
# rijklst=  49630065749145.0 # Next initial random number
