[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   9.850000      # minimum value of y-mesh points
     ymax =   10.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           9.85000E+00  1.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-100.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   9.8500E+00  -   1.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   4.8607E-16  0.0662
  -4.8750E+00  -4.7500E+00   5.1488E-16  0.0413
  -4.7500E+00  -4.6250E+00   5.5621E-16  0.0437
  -4.6250E+00  -4.5000E+00   6.6733E-16  0.0409
  -4.5000E+00  -4.3750E+00   6.5837E-16  0.0470
  -4.3750E+00  -4.2500E+00   7.0405E-16  0.0507
  -4.2500E+00  -4.1250E+00   6.8877E-16  0.0554
  -4.1250E+00  -4.0000E+00   7.7373E-16  0.0432
  -4.0000E+00  -3.8750E+00   7.9599E-16  0.0477
  -3.8750E+00  -3.7500E+00   7.9941E-16  0.0416
  -3.7500E+00  -3.6250E+00   8.9358E-16  0.0403
  -3.6250E+00  -3.5000E+00   9.6171E-16  0.0352
  -3.5000E+00  -3.3750E+00   1.0612E-15  0.0464
  -3.3750E+00  -3.2500E+00   1.1328E-15  0.0597
  -3.2500E+00  -3.1250E+00   1.3503E-15  0.0360
  -3.1250E+00  -3.0000E+00   1.3797E-15  0.0422
  -3.0000E+00  -2.8750E+00   1.7034E-15  0.0424
  -2.8750E+00  -2.7500E+00   2.0052E-15  0.0368
  -2.7500E+00  -2.6250E+00   2.4040E-15  0.0370
  -2.6250E+00  -2.5000E+00   3.0782E-15  0.0266
  -2.5000E+00  -2.3750E+00   4.4570E-15  0.0255
  -2.3750E+00  -2.2500E+00   8.0937E-15  0.0158
  -2.2500E+00  -2.1250E+00   1.8785E-14  0.0110
  -2.1250E+00  -2.0000E+00   2.8381E-14  0.0108
  -2.0000E+00  -1.8750E+00   3.2051E-14  0.0128
  -1.8750E+00  -1.7500E+00   3.4182E-14  0.0089
  -1.7500E+00  -1.6250E+00   3.4712E-14  0.0105
  -1.6250E+00  -1.5000E+00   3.4858E-14  0.0081
  -1.5000E+00  -1.3750E+00   3.5887E-14  0.0091
  -1.3750E+00  -1.2500E+00   3.6116E-14  0.0095
  -1.2500E+00  -1.1250E+00   3.5471E-14  0.0099
  -1.1250E+00  -1.0000E+00   3.5609E-14  0.0106
  -1.0000E+00  -8.7500E-01   3.6041E-14  0.0102
  -8.7500E-01  -7.5000E-01   3.6053E-14  0.0113
  -7.5000E-01  -6.2500E-01   3.6314E-14  0.0111
  -6.2500E-01  -5.0000E-01   3.5875E-14  0.0090
  -5.0000E-01  -3.7500E-01   3.6695E-14  0.0075
  -3.7500E-01  -2.5000E-01   3.6938E-14  0.0090
  -2.5000E-01  -1.2500E-01   3.6846E-14  0.0086
  -1.2500E-01   0.0000E+00   3.6847E-14  0.0103
   0.0000E+00   1.2500E-01   3.6619E-14  0.0089
   1.2500E-01   2.5000E-01   3.7125E-14  0.0096
   2.5000E-01   3.7500E-01   3.6592E-14  0.0088
   3.7500E-01   5.0000E-01   3.7176E-14  0.0094
   5.0000E-01   6.2500E-01   3.6444E-14  0.0097
   6.2500E-01   7.5000E-01   3.6145E-14  0.0105
   7.5000E-01   8.7500E-01   3.6546E-14  0.0081
   8.7500E-01   1.0000E+00   3.6346E-14  0.0065
   1.0000E+00   1.1250E+00   3.5752E-14  0.0094
   1.1250E+00   1.2500E+00   3.6138E-14  0.0072
   1.2500E+00   1.3750E+00   3.5617E-14  0.0103
   1.3750E+00   1.5000E+00   3.5625E-14  0.0072
   1.5000E+00   1.6250E+00   3.5430E-14  0.0098
