[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   19.85000      # minimum value of y-mesh points
     ymax =   20.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           1.98500E+01  2.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-200.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   1.9850E+01  -   2.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   4.7221E-16  0.0669
  -4.8750E+00  -4.7500E+00   5.1471E-16  0.0563
  -4.7500E+00  -4.6250E+00   5.2636E-16  0.0799
  -4.6250E+00  -4.5000E+00   6.3456E-16  0.0803
  -4.5000E+00  -4.3750E+00   6.3690E-16  0.0589
  -4.3750E+00  -4.2500E+00   6.1184E-16  0.0713
  -4.2500E+00  -4.1250E+00   6.5285E-16  0.0604
  -4.1250E+00  -4.0000E+00   6.9677E-16  0.0580
  -4.0000E+00  -3.8750E+00   8.0161E-16  0.0521
  -3.8750E+00  -3.7500E+00   8.3193E-16  0.0516
  -3.7500E+00  -3.6250E+00   8.3847E-16  0.0413
  -3.6250E+00  -3.5000E+00   1.0060E-15  0.0505
  -3.5000E+00  -3.3750E+00   8.9412E-16  0.0516
  -3.3750E+00  -3.2500E+00   1.0107E-15  0.0354
  -3.2500E+00  -3.1250E+00   1.1652E-15  0.0448
  -3.1250E+00  -3.0000E+00   1.3574E-15  0.0480
  -3.0000E+00  -2.8750E+00   1.5416E-15  0.0456
  -2.8750E+00  -2.7500E+00   2.0319E-15  0.0405
  -2.7500E+00  -2.6250E+00   2.7469E-15  0.0348
  -2.6250E+00  -2.5000E+00   4.4858E-15  0.0285
  -2.5000E+00  -2.3750E+00   9.2443E-15  0.0193
  -2.3750E+00  -2.2500E+00   1.4509E-14  0.0164
  -2.2500E+00  -2.1250E+00   1.6011E-14  0.0140
  -2.1250E+00  -2.0000E+00   1.6879E-14  0.0119
  -2.0000E+00  -1.8750E+00   1.7642E-14  0.0128
  -1.8750E+00  -1.7500E+00   1.7780E-14  0.0134
  -1.7500E+00  -1.6250E+00   1.7928E-14  0.0146
  -1.6250E+00  -1.5000E+00   1.8314E-14  0.0127
  -1.5000E+00  -1.3750E+00   1.8928E-14  0.0133
  -1.3750E+00  -1.2500E+00   1.8474E-14  0.0114
  -1.2500E+00  -1.1250E+00   1.8734E-14  0.0148
  -1.1250E+00  -1.0000E+00   1.8506E-14  0.0133
  -1.0000E+00  -8.7500E-01   1.8940E-14  0.0145
  -8.7500E-01  -7.5000E-01   1.8444E-14  0.0142
  -7.5000E-01  -6.2500E-01   1.8265E-14  0.0127
  -6.2500E-01  -5.0000E-01   1.9097E-14  0.0147
  -5.0000E-01  -3.7500E-01   1.8996E-14  0.0146
  -3.7500E-01  -2.5000E-01   1.8431E-14  0.0129
  -2.5000E-01  -1.2500E-01   1.8497E-14  0.0118
  -1.2500E-01   0.0000E+00   1.8614E-14  0.0116
   0.0000E+00   1.2500E-01   1.9110E-14  0.0158
   1.2500E-01   2.5000E-01   1.8806E-14  0.0119
   2.5000E-01   3.7500E-01   1.8890E-14  0.0124
   3.7500E-01   5.0000E-01   1.9279E-14  0.0100
   5.0000E-01   6.2500E-01   1.9042E-14  0.0150
   6.2500E-01   7.5000E-01   1.8695E-14  0.0128
   7.5000E-01   8.7500E-01   1.8586E-14  0.0110
   8.7500E-01   1.0000E+00   1.8872E-14  0.0138
   1.0000E+00   1.1250E+00   1.8513E-14  0.0146
   1.1250E+00   1.2500E+00   1.8299E-14  0.0116
   1.2500E+00   1.3750E+00   1.8559E-14  0.0143
   1.3750E+00   1.5000E+00   1.8338E-14  0.0129
   1.5000E+00   1.6250E+00   1.8135E-14  0.0124
   1.6250E+00   1.7500E+00   1.8538E-14  0.0117
   1.7500E+00   1.8750E+00   1.8126E-14  0.0117
   1.8750E+00   2.0000E+00   1.7364E-14  0.0137
   2.0000E+00   2.1250E+00   1.7120E-14  0.0159
   2.1250E+00   2.2500E+00   1.6508E-14  0.0160
   2.2500E+00   2.3750E+00   1.4066E-14  0.0169
   2.3750E+00   2.5000E+00   9.8757E-15  0.0206
   2.5000E+00   2.6250E+00   4.8372E-15  0.0206
   2.6250E+00   2.7500E+00   2.9142E-15  0.0341
   2.7500E+00   2.8750E+00   2.0466E-15  0.0355
   2.8750E+00   3.0000E+00   1.5832E-15  0.0471
   3.0000E+00   3.1250E+00   1.3526E-15  0.0489
