[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   19.85000      # minimum value of y-mesh points
     ymax =   20.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           1.98500E+01  2.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-200.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   1.9850E+01  -   2.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   5.0696E-16  0.0573
  -4.8750E+00  -4.7500E+00   5.0014E-16  0.0699
  -4.7500E+00  -4.6250E+00   5.0355E-16  0.0912
  -4.6250E+00  -4.5000E+00   5.9066E-16  0.0477
  -4.5000E+00  -4.3750E+00   6.0223E-16  0.0737
  -4.3750E+00  -4.2500E+00   6.3519E-16  0.0637
  -4.2500E+00  -4.1250E+00   6.8955E-16  0.0615
  -4.1250E+00  -4.0000E+00   6.8353E-16  0.0486
  -4.0000E+00  -3.8750E+00   7.1244E-16  0.0447
  -3.8750E+00  -3.7500E+00   8.0953E-16  0.0409
  -3.7500E+00  -3.6250E+00   7.9385E-16  0.0544
  -3.6250E+00  -3.5000E+00   7.8401E-16  0.0525
  -3.5000E+00  -3.3750E+00   8.7985E-16  0.0503
  -3.3750E+00  -3.2500E+00   9.6976E-16  0.0497
  -3.2500E+00  -3.1250E+00   1.0347E-15  0.0546
  -3.1250E+00  -3.0000E+00   1.0925E-15  0.0483
  -3.0000E+00  -2.8750E+00   1.2972E-15  0.0331
  -2.8750E+00  -2.7500E+00   1.2592E-15  0.0563
  -2.7500E+00  -2.6250E+00   1.5450E-15  0.0379
  -2.6250E+00  -2.5000E+00   2.0420E-15  0.0299
  -2.5000E+00  -2.3750E+00   2.6983E-15  0.0363
  -2.3750E+00  -2.2500E+00   3.9906E-15  0.0264
  -2.2500E+00  -2.1250E+00   7.4540E-15  0.0165
  -2.1250E+00  -2.0000E+00   1.3750E-14  0.0177
  -2.0000E+00  -1.8750E+00   1.9111E-14  0.0107
  -1.8750E+00  -1.7500E+00   2.1904E-14  0.0138
  -1.7500E+00  -1.6250E+00   2.2947E-14  0.0094
  -1.6250E+00  -1.5000E+00   2.3785E-14  0.0113
  -1.5000E+00  -1.3750E+00   2.4040E-14  0.0131
  -1.3750E+00  -1.2500E+00   2.4645E-14  0.0118
  -1.2500E+00  -1.1250E+00   2.5022E-14  0.0115
  -1.1250E+00  -1.0000E+00   2.5099E-14  0.0091
  -1.0000E+00  -8.7500E-01   2.4878E-14  0.0105
  -8.7500E-01  -7.5000E-01   2.5035E-14  0.0119
  -7.5000E-01  -6.2500E-01   2.4599E-14  0.0112
  -6.2500E-01  -5.0000E-01   2.4732E-14  0.0122
  -5.0000E-01  -3.7500E-01   2.5101E-14  0.0134
  -3.7500E-01  -2.5000E-01   2.4828E-14  0.0129
  -2.5000E-01  -1.2500E-01   2.4796E-14  0.0131
  -1.2500E-01   0.0000E+00   2.5395E-14  0.0085
   0.0000E+00   1.2500E-01   2.5153E-14  0.0140
   1.2500E-01   2.5000E-01   2.4993E-14  0.0124
   2.5000E-01   3.7500E-01   2.5262E-14  0.0114
   3.7500E-01   5.0000E-01   2.5501E-14  0.0092
   5.0000E-01   6.2500E-01   2.5051E-14  0.0108
   6.2500E-01   7.5000E-01   2.5110E-14  0.0103
   7.5000E-01   8.7500E-01   2.5153E-14  0.0101
   8.7500E-01   1.0000E+00   2.4635E-14  0.0089
   1.0000E+00   1.1250E+00   2.4539E-14  0.0111
   1.1250E+00   1.2500E+00   2.4593E-14  0.0122
   1.2500E+00   1.3750E+00   2.4201E-14  0.0105
   1.3750E+00   1.5000E+00   2.4007E-14  0.0109
   1.5000E+00   1.6250E+00   2.4047E-14  0.0119
