[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   29.85000      # minimum value of y-mesh points
     ymax =   30.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           2.98500E+01  3.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-300.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   2.9850E+01  -   3.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   2.9205E-16  0.0812
  -4.8750E+00  -4.7500E+00   3.0721E-16  0.1002
  -4.7500E+00  -4.6250E+00   3.2591E-16  0.0946
  -4.6250E+00  -4.5000E+00   2.9538E-16  0.0915
  -4.5000E+00  -4.3750E+00   3.2542E-16  0.0843
  -4.3750E+00  -4.2500E+00   3.0577E-16  0.0734
  -4.2500E+00  -4.1250E+00   3.8091E-16  0.0842
  -4.1250E+00  -4.0000E+00   3.2372E-16  0.0757
  -4.0000E+00  -3.8750E+00   3.8782E-16  0.0704
  -3.8750E+00  -3.7500E+00   4.4070E-16  0.0830
  -3.7500E+00  -3.6250E+00   4.3606E-16  0.0852
  -3.6250E+00  -3.5000E+00   4.6252E-16  0.0861
  -3.5000E+00  -3.3750E+00   1.0160E-15  0.5698
  -3.3750E+00  -3.2500E+00   5.5931E-16  0.0773
  -3.2500E+00  -3.1250E+00   5.4520E-16  0.0748
  -3.1250E+00  -3.0000E+00   6.9237E-16  0.0645
  -3.0000E+00  -2.8750E+00   7.9509E-16  0.0525
  -2.8750E+00  -2.7500E+00   1.0158E-15  0.0654
  -2.7500E+00  -2.6250E+00   1.7903E-15  0.3569
  -2.6250E+00  -2.5000E+00   1.4730E-15  0.0527
  -2.5000E+00  -2.3750E+00   2.6387E-15  0.0351
  -2.3750E+00  -2.2500E+00   5.1328E-15  0.0309
  -2.2500E+00  -2.1250E+00   7.7984E-15  0.0218
  -2.1250E+00  -2.0000E+00   8.8411E-15  0.0231
  -2.0000E+00  -1.8750E+00   9.6231E-15  0.0215
  -1.8750E+00  -1.7500E+00   1.0174E-14  0.0159
  -1.7500E+00  -1.6250E+00   1.0283E-14  0.0161
  -1.6250E+00  -1.5000E+00   1.0720E-14  0.0360
  -1.5000E+00  -1.3750E+00   1.0775E-14  0.0342
  -1.3750E+00  -1.2500E+00   1.0568E-14  0.0199
  -1.2500E+00  -1.1250E+00   1.0703E-14  0.0172
  -1.1250E+00  -1.0000E+00   1.0527E-14  0.0155
  -1.0000E+00  -8.7500E-01   1.0592E-14  0.0167
  -8.7500E-01  -7.5000E-01   1.0702E-14  0.0154
  -7.5000E-01  -6.2500E-01   1.0666E-14  0.0173
  -6.2500E-01  -5.0000E-01   1.0352E-14  0.0196
  -5.0000E-01  -3.7500E-01   1.0837E-14  0.0181
  -3.7500E-01  -2.5000E-01   1.0454E-14  0.0175
  -2.5000E-01  -1.2500E-01   1.0538E-14  0.0149
  -1.2500E-01   0.0000E+00   1.0763E-14  0.0197
   0.0000E+00   1.2500E-01   1.0744E-14  0.0135
   1.2500E-01   2.5000E-01   1.0996E-14  0.0190
   2.5000E-01   3.7500E-01   1.0651E-14  0.0184
   3.7500E-01   5.0000E-01   1.0890E-14  0.0214
   5.0000E-01   6.2500E-01   1.0683E-14  0.0169
   6.2500E-01   7.5000E-01   1.0431E-14  0.0173
   7.5000E-01   8.7500E-01   1.0448E-14  0.0179
   8.7500E-01   1.0000E+00   1.0580E-14  0.0201
   1.0000E+00   1.1250E+00   1.0422E-14  0.0189
   1.1250E+00   1.2500E+00   1.0536E-14  0.0174
   1.2500E+00   1.3750E+00   1.0876E-14  0.0534
   1.3750E+00   1.5000E+00   1.0554E-14  0.0186
   1.5000E+00   1.6250E+00   1.0134E-14  0.0199
   1.6250E+00   1.7500E+00   1.0206E-14  0.0148
   1.7500E+00   1.8750E+00   1.0067E-14  0.0227
   1.8750E+00   2.0000E+00   1.0602E-14  0.0849
   2.0000E+00   2.1250E+00   8.7910E-15  0.0199
   2.1250E+00   2.2500E+00   7.3581E-15  0.0217
   2.2500E+00   2.3750E+00   5.0430E-15  0.0238
   2.3750E+00   2.5000E+00   2.6149E-15  0.0289
   2.5000E+00   2.6250E+00   1.6063E-15  0.0446
   2.6250E+00   2.7500E+00   1.1377E-15  0.0615
   2.7500E+00   2.8750E+00   8.9387E-16  0.0602
   2.8750E+00   3.0000E+00   6.7080E-16  0.0614
   3.0000E+00   3.1250E+00   6.3072E-16  0.0813
   3.1250E+00   3.2500E+00   5.7342E-16  0.0767
   3.2500E+00   3.3750E+00   5.7088E-16  0.0756
   3.3750E+00   3.5000E+00   4.9836E-16  0.0724
   3.5000E+00   3.6250E+00   5.0186E-16  0.0861
   3.6250E+00   3.7500E+00   4.1892E-16  0.0786
   3.7500E+00   3.8750E+00   4.2304E-16  0.0891
   3.8750E+00   4.0000E+00   3.6156E-16  0.0756
   4.0000E+00   4.1250E+00   3.7508E-16  0.1017
   4.1250E+00   4.2500E+00   3.7531E-16  0.0842
   4.2500E+00   4.3750E+00   3.1861E-16  0.1981
   4.3750E+00   4.5000E+00   3.0130E-16  0.0780
   4.5000E+00   4.6250E+00   2.7178E-16  0.1084
   4.6250E+00   4.7500E+00   5.3070E-16  0.4169
   4.7500E+00   4.8750E+00   2.6791E-16  0.0968
   4.8750E+00   5.0000E+00   2.9785E-16  0.0689

'no. =  1,  ix =  1,  iy =  1'
msuc: {\huge [t-deposit: icntl=0]}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.02}
wt: s(0.7)
\vspace{-3}
  xmin  &=&  -2.5000E-01 [cm]
  xmax  &=&   2.5000E-01 [cm]
  ymin  &=&   2.9850E+01 [cm]
  ymax  &=&   3.0150E+01 [cm]
e:
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  1 # 1:Batch variance, 2:History variance
# resc2  = 2.20465357096156936E+02 # Total source weight or Total source weight / maxcas
# resc3  = 3.00000000000000000E+01 # Total history number or Total batch number
# maxcas =     5000000 # History / Batch, only used for istdev=1
# rijklst=  49630065749145.0 # Next initial random number
