[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   29.85000      # minimum value of y-mesh points
     ymax =   30.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           2.98500E+01  3.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-300.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   2.9850E+01  -   3.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   2.7540E-16  0.0806
  -4.8750E+00  -4.7500E+00   2.4995E-16  0.0758
  -4.7500E+00  -4.6250E+00   2.3850E-16  0.1071
  -4.6250E+00  -4.5000E+00   3.3402E-16  0.1065
  -4.5000E+00  -4.3750E+00   4.0773E-16  0.0808
  -4.3750E+00  -4.2500E+00   9.2841E-16  0.6447
  -4.2500E+00  -4.1250E+00   3.1413E-16  0.0805
  -4.1250E+00  -4.0000E+00   3.5719E-16  0.0789
  -4.0000E+00  -3.8750E+00   3.3939E-16  0.0729
  -3.8750E+00  -3.7500E+00   4.0261E-16  0.0892
  -3.7500E+00  -3.6250E+00   3.9389E-16  0.0899
  -3.6250E+00  -3.5000E+00   4.1716E-16  0.0878
  -3.5000E+00  -3.3750E+00   4.2488E-16  0.0777
  -3.3750E+00  -3.2500E+00   4.3877E-16  0.0883
  -3.2500E+00  -3.1250E+00   5.0808E-16  0.0770
  -3.1250E+00  -3.0000E+00   5.6494E-16  0.0832
  -3.0000E+00  -2.8750E+00   6.3238E-16  0.0529
  -2.8750E+00  -2.7500E+00   6.0141E-16  0.0706
  -2.7500E+00  -2.6250E+00   5.7622E-16  0.0643
  -2.6250E+00  -2.5000E+00   7.2454E-16  0.0684
  -2.5000E+00  -2.3750E+00   8.8783E-16  0.1939
  -2.3750E+00  -2.2500E+00   6.7523E-16  0.0621
  -2.2500E+00  -2.1250E+00   7.7635E-16  0.0680
  -2.1250E+00  -2.0000E+00   9.2638E-16  0.0632
  -2.0000E+00  -1.8750E+00   9.9426E-16  0.0592
  -1.8750E+00  -1.7500E+00   1.1026E-15  0.0609
  -1.7500E+00  -1.6250E+00   1.4011E-15  0.0519
  -1.6250E+00  -1.5000E+00   1.7608E-15  0.0497
  -1.5000E+00  -1.3750E+00   2.2473E-15  0.0362
  -1.3750E+00  -1.2500E+00   2.9256E-15  0.0309
  -1.2500E+00  -1.1250E+00   4.3408E-15  0.0281
  -1.1250E+00  -1.0000E+00   7.7657E-15  0.0346
  -1.0000E+00  -8.7500E-01   1.6257E-14  0.0394
  -8.7500E-01  -7.5000E-01   3.0140E-14  0.0118
  -7.5000E-01  -6.2500E-01   4.7230E-14  0.0078
  -6.2500E-01  -5.0000E-01   6.5131E-14  0.0125
  -5.0000E-01  -3.7500E-01   7.9349E-14  0.0104
  -3.7500E-01  -2.5000E-01   8.5276E-14  0.0059
  -2.5000E-01  -1.2500E-01   8.8106E-14  0.0071
  -1.2500E-01   0.0000E+00   8.9587E-14  0.0053
   0.0000E+00   1.2500E-01   8.9651E-14  0.0090
   1.2500E-01   2.5000E-01   8.7461E-14  0.0062
   2.5000E-01   3.7500E-01   8.5395E-14  0.0070
   3.7500E-01   5.0000E-01   7.8980E-14  0.0092
   5.0000E-01   6.2500E-01   6.4524E-14  0.0070
   6.2500E-01   7.5000E-01   4.8116E-14  0.0175
   7.5000E-01   8.7500E-01   2.9873E-14  0.0123
   8.7500E-01   1.0000E+00   1.6411E-14  0.0534
   1.0000E+00   1.1250E+00   7.4915E-15  0.0185
   1.1250E+00   1.2500E+00   4.4653E-15  0.0218
   1.2500E+00   1.3750E+00   3.6876E-15  0.1265
   1.3750E+00   1.5000E+00   2.1675E-15  0.0369
   1.5000E+00   1.6250E+00   1.6228E-15  0.0500
