[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   9.850000      # minimum value of y-mesh points
     ymax =   10.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           9.85000E+00  1.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-100.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   9.8500E+00  -   1.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   4.9794E-16  0.0491
  -4.8750E+00  -4.7500E+00   4.9289E-16  0.0617
  -4.7500E+00  -4.6250E+00   5.4561E-16  0.0610
  -4.6250E+00  -4.5000E+00   5.5799E-16  0.0445
  -4.5000E+00  -4.3750E+00   6.3517E-16  0.0476
  -4.3750E+00  -4.2500E+00   6.0544E-16  0.0523
  -4.2500E+00  -4.1250E+00   6.7272E-16  0.0516
  -4.1250E+00  -4.0000E+00   6.9242E-16  0.0431
  -4.0000E+00  -3.8750E+00   6.7444E-16  0.0401
  -3.8750E+00  -3.7500E+00   7.4139E-16  0.0432
  -3.7500E+00  -3.6250E+00   8.9347E-16  0.0572
  -3.6250E+00  -3.5000E+00   8.6922E-16  0.0430
  -3.5000E+00  -3.3750E+00   9.2490E-16  0.0485
  -3.3750E+00  -3.2500E+00   1.0453E-15  0.0510
  -3.2500E+00  -3.1250E+00   1.0804E-15  0.0386
  -3.1250E+00  -3.0000E+00   1.1110E-15  0.0514
  -3.0000E+00  -2.8750E+00   1.1792E-15  0.0389
  -2.8750E+00  -2.7500E+00   1.2852E-15  0.0404
  -2.7500E+00  -2.6250E+00   1.4236E-15  0.0342
  -2.6250E+00  -2.5000E+00   1.5556E-15  0.0358
  -2.5000E+00  -2.3750E+00   1.5950E-15  0.0349
  -2.3750E+00  -2.2500E+00   1.7107E-15  0.0375
  -2.2500E+00  -2.1250E+00   1.9670E-15  0.0392
  -2.1250E+00  -2.0000E+00   2.1428E-15  0.0322
  -2.0000E+00  -1.8750E+00   2.3746E-15  0.0336
  -1.8750E+00  -1.7500E+00   2.7446E-15  0.0347
  -1.7500E+00  -1.6250E+00   3.2911E-15  0.0260
  -1.6250E+00  -1.5000E+00   4.0775E-15  0.0214
  -1.5000E+00  -1.3750E+00   5.1123E-15  0.0226
  -1.3750E+00  -1.2500E+00   6.7432E-15  0.0165
  -1.2500E+00  -1.1250E+00   9.7026E-15  0.0150
  -1.1250E+00  -1.0000E+00   1.4919E-14  0.0162
  -1.0000E+00  -8.7500E-01   2.5069E-14  0.0115
  -8.7500E-01  -7.5000E-01   5.6732E-14  0.0078
  -7.5000E-01  -6.2500E-01   1.2433E-13  0.0039
  -6.2500E-01  -5.0000E-01   2.0945E-13  0.0044
  -5.0000E-01  -3.7500E-01   2.9561E-13  0.0032
  -3.7500E-01  -2.5000E-01   3.6520E-13  0.0020
  -2.5000E-01  -1.2500E-01   3.9793E-13  0.0027
  -1.2500E-01   0.0000E+00   4.0938E-13  0.0036
   0.0000E+00   1.2500E-01   4.0839E-13  0.0028
   1.2500E-01   2.5000E-01   3.9802E-13  0.0033
   2.5000E-01   3.7500E-01   3.6770E-13  0.0028
   3.7500E-01   5.0000E-01   2.9627E-13  0.0033
   5.0000E-01   6.2500E-01   2.1060E-13  0.0044
   6.2500E-01   7.5000E-01   1.2564E-13  0.0045
   7.5000E-01   8.7500E-01   5.6453E-14  0.0067
   8.7500E-01   1.0000E+00   2.5757E-14  0.0109
   1.0000E+00   1.1250E+00   1.4969E-14  0.0114
   1.1250E+00   1.2500E+00   9.7700E-15  0.0181
   1.2500E+00   1.3750E+00   7.1878E-15  0.0149
   1.3750E+00   1.5000E+00   5.2941E-15  0.0199
   1.5000E+00   1.6250E+00   4.1524E-15  0.0210
