[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   4.850000      # minimum value of y-mesh points
     ymax =   5.150000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           4.85000E+00  5.15000E+00
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-50.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   4.8500E+00  -   5.1500E+00  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   3.2726E-16  0.0689
  -4.8750E+00  -4.7500E+00   3.2313E-16  0.0556
  -4.7500E+00  -4.6250E+00   3.8893E-16  0.0572
  -4.6250E+00  -4.5000E+00   3.8195E-16  0.0731
  -4.5000E+00  -4.3750E+00   3.8813E-16  0.0619
  -4.3750E+00  -4.2500E+00   3.9232E-16  0.0653
  -4.2500E+00  -4.1250E+00   4.4901E-16  0.0544
  -4.1250E+00  -4.0000E+00   5.0005E-16  0.0642
  -4.0000E+00  -3.8750E+00   5.2882E-16  0.0578
  -3.8750E+00  -3.7500E+00   5.0832E-16  0.0386
  -3.7500E+00  -3.6250E+00   5.4389E-16  0.0405
  -3.6250E+00  -3.5000E+00   5.9146E-16  0.0429
  -3.5000E+00  -3.3750E+00   7.0839E-16  0.0464
  -3.3750E+00  -3.2500E+00   7.4241E-16  0.0476
  -3.2500E+00  -3.1250E+00   7.6597E-16  0.0427
  -3.1250E+00  -3.0000E+00   8.6538E-16  0.0567
  -3.0000E+00  -2.8750E+00   9.5480E-16  0.0334
  -2.8750E+00  -2.7500E+00   9.0628E-16  0.0505
  -2.7500E+00  -2.6250E+00   9.8128E-16  0.0434
  -2.6250E+00  -2.5000E+00   1.2191E-15  0.0338
  -2.5000E+00  -2.3750E+00   1.3296E-15  0.0390
  -2.3750E+00  -2.2500E+00   1.3690E-15  0.0344
  -2.2500E+00  -2.1250E+00   1.5829E-15  0.0382
  -2.1250E+00  -2.0000E+00   1.9046E-15  0.0353
  -2.0000E+00  -1.8750E+00   2.1333E-15  0.0333
  -1.8750E+00  -1.7500E+00   2.4325E-15  0.0358
  -1.7500E+00  -1.6250E+00   3.0485E-15  0.0229
  -1.6250E+00  -1.5000E+00   3.8789E-15  0.0201
  -1.5000E+00  -1.3750E+00   4.9792E-15  0.0229
  -1.3750E+00  -1.2500E+00   7.1519E-15  0.0185
  -1.2500E+00  -1.1250E+00   1.0259E-14  0.0181
  -1.1250E+00  -1.0000E+00   1.6121E-14  0.0132
  -1.0000E+00  -8.7500E-01   2.7442E-14  0.0102
  -8.7500E-01  -7.5000E-01   5.9116E-14  0.0072
  -7.5000E-01  -6.2500E-01   1.4492E-13  0.0052
  -6.2500E-01  -5.0000E-01   2.6572E-13  0.0035
  -5.0000E-01  -3.7500E-01   3.9140E-13  0.0025
  -3.7500E-01  -2.5000E-01   5.0386E-13  0.0029
  -2.5000E-01  -1.2500E-01   5.6280E-13  0.0026
  -1.2500E-01   0.0000E+00   5.8291E-13  0.0025
   0.0000E+00   1.2500E-01   5.8138E-13  0.0029
   1.2500E-01   2.5000E-01   5.6448E-13  0.0022
   2.5000E-01   3.7500E-01   5.0368E-13  0.0023
   3.7500E-01   5.0000E-01   3.9192E-13  0.0029
   5.0000E-01   6.2500E-01   2.6438E-13  0.0036
   6.2500E-01   7.5000E-01   1.4633E-13  0.0045
   7.5000E-01   8.7500E-01   5.8778E-14  0.0063
   8.7500E-01   1.0000E+00   2.7534E-14  0.0107
   1.0000E+00   1.1250E+00   1.5821E-14  0.0125
   1.1250E+00   1.2500E+00   1.0323E-14  0.0166
   1.2500E+00   1.3750E+00   7.3887E-15  0.0223
   1.3750E+00   1.5000E+00   5.0951E-15  0.0229
   1.5000E+00   1.6250E+00   3.8991E-15  0.0232
