[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   1.350000      # minimum value of y-mesh points
     ymax =   1.650000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           1.35000E+00  1.65000E+00
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-15.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   1.3500E+00  -   1.6500E+00  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   1.8099E-16  0.0539
  -4.8750E+00  -4.7500E+00   1.7511E-16  0.0568
  -4.7500E+00  -4.6250E+00   1.8929E-16  0.0719
  -4.6250E+00  -4.5000E+00   1.9804E-16  0.0644
  -4.5000E+00  -4.3750E+00   2.1530E-16  0.0544
  -4.3750E+00  -4.2500E+00   2.1057E-16  0.0628
  -4.2500E+00  -4.1250E+00   2.3322E-16  0.0640
  -4.1250E+00  -4.0000E+00   2.2861E-16  0.0601
  -4.0000E+00  -3.8750E+00   2.6294E-16  0.0678
  -3.8750E+00  -3.7500E+00   2.8420E-16  0.0556
  -3.7500E+00  -3.6250E+00   2.7653E-16  0.0554
  -3.6250E+00  -3.5000E+00   2.9515E-16  0.0601
  -3.5000E+00  -3.3750E+00   3.5261E-16  0.0634
  -3.3750E+00  -3.2500E+00   3.2695E-16  0.0523
  -3.2500E+00  -3.1250E+00   3.3481E-16  0.0566
  -3.1250E+00  -3.0000E+00   3.6384E-16  0.0581
  -3.0000E+00  -2.8750E+00   3.8969E-16  0.0463
  -2.8750E+00  -2.7500E+00   4.3651E-16  0.0499
  -2.7500E+00  -2.6250E+00   4.7519E-16  0.0478
  -2.6250E+00  -2.5000E+00   5.4690E-16  0.0534
  -2.5000E+00  -2.3750E+00   5.8602E-16  0.0456
  -2.3750E+00  -2.2500E+00   6.2792E-16  0.0417
  -2.2500E+00  -2.1250E+00   7.4329E-16  0.0421
  -2.1250E+00  -2.0000E+00   8.0322E-16  0.0384
  -2.0000E+00  -1.8750E+00   1.0287E-15  0.0412
  -1.8750E+00  -1.7500E+00   1.2448E-15  0.0369
  -1.7500E+00  -1.6250E+00   1.5032E-15  0.0311
  -1.6250E+00  -1.5000E+00   2.0327E-15  0.0273
  -1.5000E+00  -1.3750E+00   3.0284E-15  0.0348
  -1.3750E+00  -1.2500E+00   4.4550E-15  0.0244
  -1.2500E+00  -1.1250E+00   7.1529E-15  0.0255
  -1.1250E+00  -1.0000E+00   1.2271E-14  0.0170
  -1.0000E+00  -8.7500E-01   2.2983E-14  0.0112
  -8.7500E-01  -7.5000E-01   5.2318E-14  0.0050
  -7.5000E-01  -6.2500E-01   1.5113E-13  0.0046
  -6.2500E-01  -5.0000E-01   3.0281E-13  0.0030
  -5.0000E-01  -3.7500E-01   4.6614E-13  0.0029
  -3.7500E-01  -2.5000E-01   6.2159E-13  0.0023
  -2.5000E-01  -1.2500E-01   7.1215E-13  0.0019
  -1.2500E-01   0.0000E+00   7.4013E-13  0.0021
   0.0000E+00   1.2500E-01   7.4087E-13  0.0024
   1.2500E-01   2.5000E-01   7.1046E-13  0.0021
   2.5000E-01   3.7500E-01   6.2229E-13  0.0022
   3.7500E-01   5.0000E-01   4.6730E-13  0.0023
   5.0000E-01   6.2500E-01   3.0150E-13  0.0024
   6.2500E-01   7.5000E-01   1.5191E-13  0.0055
   7.5000E-01   8.7500E-01   5.2151E-14  0.0075
   8.7500E-01   1.0000E+00   2.3020E-14  0.0108
   1.0000E+00   1.1250E+00   1.2271E-14  0.0160
   1.1250E+00   1.2500E+00   7.1933E-15  0.0201
   1.2500E+00   1.3750E+00   4.4694E-15  0.0201
   1.3750E+00   1.5000E+00   2.9774E-15  0.0260
   1.5000E+00   1.6250E+00   2.1260E-15  0.0387
