[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   19.85000      # minimum value of y-mesh points
     ymax =   20.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           1.98500E+01  2.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-200.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   1.9850E+01  -   2.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   4.4693E-16  0.0680
  -4.8750E+00  -4.7500E+00   4.5822E-16  0.0527
  -4.7500E+00  -4.6250E+00   5.1003E-16  0.0527
  -4.6250E+00  -4.5000E+00   4.8354E-16  0.0678
  -4.5000E+00  -4.3750E+00   4.9063E-16  0.0717
  -4.3750E+00  -4.2500E+00   5.7265E-16  0.0484
  -4.2500E+00  -4.1250E+00   5.9687E-16  0.0577
  -4.1250E+00  -4.0000E+00   6.6621E-16  0.0527
  -4.0000E+00  -3.8750E+00   6.5869E-16  0.0479
  -3.8750E+00  -3.7500E+00   7.5801E-16  0.0644
  -3.7500E+00  -3.6250E+00   6.8174E-16  0.0520
  -3.6250E+00  -3.5000E+00   8.4163E-16  0.0577
  -3.5000E+00  -3.3750E+00   8.2099E-16  0.0520
  -3.3750E+00  -3.2500E+00   8.7228E-16  0.0542
  -3.2500E+00  -3.1250E+00   1.0003E-15  0.0474
  -3.1250E+00  -3.0000E+00   9.5015E-16  0.0386
  -3.0000E+00  -2.8750E+00   9.8890E-16  0.0438
  -2.8750E+00  -2.7500E+00   1.0098E-15  0.0496
  -2.7500E+00  -2.6250E+00   1.1352E-15  0.0455
  -2.6250E+00  -2.5000E+00   1.3218E-15  0.0498
  -2.5000E+00  -2.3750E+00   1.4142E-15  0.0450
  -2.3750E+00  -2.2500E+00   1.4789E-15  0.0427
  -2.2500E+00  -2.1250E+00   1.5508E-15  0.0431
  -2.1250E+00  -2.0000E+00   1.7370E-15  0.0480
  -2.0000E+00  -1.8750E+00   1.8640E-15  0.0412
  -1.8750E+00  -1.7500E+00   2.1793E-15  0.0296
  -1.7500E+00  -1.6250E+00   2.5166E-15  0.0302
  -1.6250E+00  -1.5000E+00   3.0638E-15  0.0334
  -1.5000E+00  -1.3750E+00   3.8286E-15  0.0310
  -1.3750E+00  -1.2500E+00   5.1868E-15  0.0250
  -1.2500E+00  -1.1250E+00   7.4112E-15  0.0189
  -1.1250E+00  -1.0000E+00   1.1756E-14  0.0172
  -1.0000E+00  -8.7500E-01   2.1503E-14  0.0112
  -8.7500E-01  -7.5000E-01   4.8363E-14  0.0072
  -7.5000E-01  -6.2500E-01   8.7339E-14  0.0062
  -6.2500E-01  -5.0000E-01   1.2943E-13  0.0043
  -5.0000E-01  -3.7500E-01   1.7120E-13  0.0044
  -3.7500E-01  -2.5000E-01   1.9679E-13  0.0044
  -2.5000E-01  -1.2500E-01   2.0485E-13  0.0036
  -1.2500E-01   0.0000E+00   2.0724E-13  0.0035
   0.0000E+00   1.2500E-01   2.0817E-13  0.0036
   1.2500E-01   2.5000E-01   2.0508E-13  0.0038
   2.5000E-01   3.7500E-01   1.9598E-13  0.0026
   3.7500E-01   5.0000E-01   1.7037E-13  0.0043
   5.0000E-01   6.2500E-01   1.3079E-13  0.0044
   6.2500E-01   7.5000E-01   8.8493E-14  0.0064
   7.5000E-01   8.7500E-01   4.7367E-14  0.0099
   8.7500E-01   1.0000E+00   2.1055E-14  0.0132
   1.0000E+00   1.1250E+00   1.1859E-14  0.0142
   1.1250E+00   1.2500E+00   7.6752E-15  0.0184
   1.2500E+00   1.3750E+00   5.1243E-15  0.0270
   1.3750E+00   1.5000E+00   3.6875E-15  0.0284
   1.5000E+00   1.6250E+00   3.0088E-15  0.0352
