[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.1000000      # minimum value of x-mesh points
     xmax =  0.1000000      # maximum value of x-mesh points
#    xdel =  0.2000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -1.00000E-01  1.00000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   0.000000      # minimum value of y-mesh points
     ymax =   30.00000      # maximum value of y-mesh points
#    ydel =  0.2000000      # mesh width of y-mesh points
       ny =  150            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           0.00000E+00  2.00000E-01  4.00000E-01  6.00000E-01  8.00000E-01
#           1.00000E+00  1.20000E+00  1.40000E+00  1.60000E+00  1.80000E+00
#           2.00000E+00  2.20000E+00  2.40000E+00  2.60000E+00  2.80000E+00
#           3.00000E+00  3.20000E+00  3.40000E+00  3.60000E+00  3.80000E+00
#           4.00000E+00  4.20000E+00  4.40000E+00  4.60000E+00  4.80000E+00
#           5.00000E+00  5.20000E+00  5.40000E+00  5.60000E+00  5.80000E+00
#           6.00000E+00  6.20000E+00  6.40000E+00  6.60000E+00  6.80000E+00
#           7.00000E+00  7.20000E+00  7.40000E+00  7.60000E+00  7.80000E+00
#           8.00000E+00  8.20000E+00  8.40000E+00  8.60000E+00  8.80000E+00
#           9.00000E+00  9.20000E+00  9.40000E+00  9.60000E+00  9.80000E+00
#           1.00000E+01  1.02000E+01  1.04000E+01  1.06000E+01  1.08000E+01
#           1.10000E+01  1.12000E+01  1.14000E+01  1.16000E+01  1.18000E+01
#           1.20000E+01  1.22000E+01  1.24000E+01  1.26000E+01  1.28000E+01
#           1.30000E+01  1.32000E+01  1.34000E+01  1.36000E+01  1.38000E+01
#           1.40000E+01  1.42000E+01  1.44000E+01  1.46000E+01  1.48000E+01
#           1.50000E+01  1.52000E+01  1.54000E+01  1.56000E+01  1.58000E+01
#           1.60000E+01  1.62000E+01  1.64000E+01  1.66000E+01  1.68000E+01
#           1.70000E+01  1.72000E+01  1.74000E+01  1.76000E+01  1.78000E+01
#           1.80000E+01  1.82000E+01  1.84000E+01  1.86000E+01  1.88000E+01
#           1.90000E+01  1.92000E+01  1.94000E+01  1.96000E+01  1.98000E+01
#           2.00000E+01  2.02000E+01  2.04000E+01  2.06000E+01  2.08000E+01
#           2.10000E+01  2.12000E+01  2.14000E+01  2.16000E+01  2.18000E+01
#           2.20000E+01  2.22000E+01  2.24000E+01  2.26000E+01  2.28000E+01
#           2.30000E+01  2.32000E+01  2.34000E+01  2.36000E+01  2.38000E+01
#           2.40000E+01  2.42000E+01  2.44000E+01  2.46000E+01  2.48000E+01
#           2.50000E+01  2.52000E+01  2.54000E+01  2.56000E+01  2.58000E+01
#           2.60000E+01  2.62000E+01  2.64000E+01  2.66000E+01  2.68000E+01
#           2.70000E+01  2.72000E+01  2.74000E+01  2.76000E+01  2.78000E+01
#           2.80000E+01  2.82000E+01  2.84000E+01  2.86000E+01  2.88000E+01
#           2.90000E+01  2.92000E+01  2.94000E+01  2.96000E+01  2.98000E+01
#           3.00000E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin = -0.1000000      # minimum value of z-mesh points
     zmax =  0.1000000      # maximum value of z-mesh points
#    zdel =  0.2000000      # mesh width of z-mesh points
       nz =    1            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -1.00000E-01  1.00000E-01
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     y           # axis of output
     file = deposit-y-water.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
   epsout =    1            # (D=0) generate eps file by ANGEL
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :         158 (  0)           0 (  0)         158 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iz  =  1
#   x = (  -1.0000E-01  -   1.0000E-01  )
#   z = (  -1.0000E-01  -   1.0000E-01  )

x: y [cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  y-lower      y-upper      all         r.err 
   1.5000E+01   1.5200E+01   1.1345E-14  0.0531
   1.5200E+01   1.5400E+01   1.1274E-14  0.0504
   1.5400E+01   1.5600E+01   1.1101E-14  0.0511
   1.5600E+01   1.5800E+01   1.1379E-14  0.0394
   1.5800E+01   1.6000E+01   1.1142E-14  0.0396
   1.6000E+01   1.6200E+01   1.1731E-14  0.0341
   1.6200E+01   1.6400E+01   1.0454E-14  0.0382
   1.6400E+01   1.6600E+01   1.0282E-14  0.0585
   1.6600E+01   1.6800E+01   1.0776E-14  0.0554
   1.6800E+01   1.7000E+01   1.0202E-14  0.0716
   1.7000E+01   1.7200E+01   1.0954E-14  0.0547
   1.7200E+01   1.7400E+01   1.0273E-14  0.0360
   1.7400E+01   1.7600E+01   9.7977E-15  0.0612
   1.7600E+01   1.7800E+01   9.8372E-15  0.0549
   1.7800E+01   1.8000E+01   1.0216E-14  0.0429
   1.8000E+01   1.8200E+01   9.1294E-15  0.0482
   1.8200E+01   1.8400E+01   9.2726E-15  0.0484
   1.8400E+01   1.8600E+01   9.0516E-15  0.0406
   1.8600E+01   1.8800E+01   8.8144E-15  0.0665
   1.8800E+01   1.9000E+01   8.6046E-15  0.0543
   1.9000E+01   1.9200E+01   8.7536E-15  0.0528
   1.9200E+01   1.9400E+01   8.9292E-15  0.0430
   1.9400E+01   1.9600E+01   8.7321E-15  0.0390
   1.9600E+01   1.9800E+01   8.5107E-15  0.0355
   1.9800E+01   2.0000E+01   8.3663E-15  0.0465
   2.0000E+01   2.0200E+01   8.1544E-15  0.0495
   2.0200E+01   2.0400E+01   8.7187E-15  0.0615
   2.0400E+01   2.0600E+01   8.7886E-15  0.0238
   2.0600E+01   2.0800E+01   7.7127E-15  0.0486
   2.0800E+01   2.1000E+01   7.3432E-15  0.0539
   2.1000E+01   2.1200E+01   8.2191E-15  0.0526
   2.1200E+01   2.1400E+01   8.4710E-15  0.0564
   2.1400E+01   2.1600E+01   8.5505E-15  0.0370
   2.1600E+01   2.1800E+01   7.6142E-15  0.0594
   2.1800E+01   2.2000E+01   6.9103E-15  0.0452
   2.2000E+01   2.2200E+01   7.5091E-15  0.0635
   2.2200E+01   2.2400E+01   6.6180E-15  0.0522
   2.2400E+01   2.2600E+01   7.5306E-15  0.0599
   2.2600E+01   2.2800E+01   7.8099E-15  0.0487
   2.2800E+01   2.3000E+01   7.2864E-15  0.0678
   2.3000E+01   2.3200E+01   7.5303E-15  0.0797
   2.3200E+01   2.3400E+01   7.4985E-15  0.0413
   2.3400E+01   2.3600E+01   6.5121E-15  0.0676
   2.3600E+01   2.3800E+01   6.9389E-15  0.0728
   2.3800E+01   2.4000E+01   7.0187E-15  0.0578
   2.4000E+01   2.4200E+01   6.7846E-15  0.0577
   2.4200E+01   2.4400E+01   6.3485E-15  0.0322
   2.4400E+01   2.4600E+01   6.3216E-15  0.0418
   2.4600E+01   2.4800E+01   5.6778E-15  0.0508
   2.4800E+01   2.5000E+01   6.4664E-15  0.0560
   2.5000E+01   2.5200E+01   5.9408E-15  0.0378
   2.5200E+01   2.5400E+01   5.9422E-15  0.0696
   2.5400E+01   2.5600E+01   5.5244E-15  0.0744
   2.5600E+01   2.5800E+01   5.6424E-15  0.0549
   2.5800E+01   2.6000E+01   5.2901E-15  0.0495
   2.6000E+01   2.6200E+01   5.5553E-15  0.0503
   2.6200E+01   2.6400E+01   5.6963E-15  0.0661
   2.6400E+01   2.6600E+01   5.4713E-15  0.0478
   2.6600E+01   2.6800E+01   5.5099E-15  0.0351
   2.6800E+01   2.7000E+01   5.8461E-15  0.0697
   2.7000E+01   2.7200E+01   5.3170E-15  0.0281
   2.7200E+01   2.7400E+01   5.2050E-15  0.0704
   2.7400E+01   2.7600E+01   5.1282E-15  0.0438
   2.7600E+01   2.7800E+01   5.4751E-15  0.0758
   2.7800E+01   2.8000E+01   5.0721E-15  0.0697
   2.8000E+01   2.8200E+01   5.2269E-15  0.0803
   2.8200E+01   2.8400E+01   4.9415E-15  0.0726
   2.8400E+01   2.8600E+01   5.7847E-15  0.0637
   2.8600E+01   2.8800E+01   4.6498E-15  0.0486
   2.8800E+01   2.9000E+01   4.9996E-15  0.0782
   2.9000E+01   2.9200E+01   4.7911E-15  0.0737
   2.9200E+01   2.9400E+01   4.5805E-15  0.0941
   2.9400E+01   2.9600E+01   4.7843E-15  0.0744
   2.9600E+01   2.9800E+01   4.9826E-15  0.0638
   2.9800E+01   3.0000E+01   4.5047E-15  0.0606

'no. =  1,  iz =  1,  ix =  1'
msuc: {\huge [t-deposit: icntl=0]}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.02}
wt: s(0.7)
\vspace{-3}
  xmin  &=&  -1.0000E-01 [cm]
  xmax  &=&   1.0000E-01 [cm]
  zmin  &=&  -1.0000E-01 [cm]
  zmax  &=&   1.0000E-01 [cm]
e:
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  1 # 1:Batch variance, 2:History variance
# resc2  = 6.61396069836233664E+01 # Total source weight or Total source weight / maxcas
# resc3  = 9.00000000000000000E+00 # Total history number or Total batch number
# maxcas =     5000000 # History / Batch, only used for istdev=1
# rijklst= 180793790403481.0 # Next initial random number
