[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   4.850000      # minimum value of y-mesh points
     ymax =   5.150000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           4.85000E+00  5.15000E+00
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-50.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   4.8500E+00  -   5.1500E+00  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   1.0423E-15  0.0796
  -4.8750E+00  -4.7500E+00   1.5508E-15  0.0503
  -4.7500E+00  -4.6250E+00   2.0987E-15  0.0565
  -4.6250E+00  -4.5000E+00   2.8560E-15  0.0316
  -4.5000E+00  -4.3750E+00   3.4253E-15  0.0428
  -4.3750E+00  -4.2500E+00   4.1056E-15  0.0594
  -4.2500E+00  -4.1250E+00   4.8638E-15  0.0585
  -4.1250E+00  -4.0000E+00   5.4940E-15  0.0365
  -4.0000E+00  -3.8750E+00   6.7513E-15  0.0316
  -3.8750E+00  -3.7500E+00   6.7605E-15  0.0516
  -3.7500E+00  -3.6250E+00   7.4702E-15  0.0535
  -3.6250E+00  -3.5000E+00   8.4008E-15  0.0433
  -3.5000E+00  -3.3750E+00   8.4482E-15  0.0269
  -3.3750E+00  -3.2500E+00   9.6215E-15  0.0412
  -3.2500E+00  -3.1250E+00   1.0213E-14  0.0262
  -3.1250E+00  -3.0000E+00   1.1479E-14  0.0133
  -3.0000E+00  -2.8750E+00   1.2103E-14  0.0233
  -2.8750E+00  -2.7500E+00   1.1884E-14  0.0324
  -2.7500E+00  -2.6250E+00   1.2703E-14  0.0211
  -2.6250E+00  -2.5000E+00   1.3530E-14  0.0288
  -2.5000E+00  -2.3750E+00   1.4119E-14  0.0130
  -2.3750E+00  -2.2500E+00   1.5200E-14  0.0183
  -2.2500E+00  -2.1250E+00   1.6016E-14  0.0174
  -2.1250E+00  -2.0000E+00   1.6318E-14  0.0244
  -2.0000E+00  -1.8750E+00   1.6853E-14  0.0190
  -1.8750E+00  -1.7500E+00   1.8048E-14  0.0221
  -1.7500E+00  -1.6250E+00   1.8249E-14  0.0230
  -1.6250E+00  -1.5000E+00   1.8793E-14  0.0201
  -1.5000E+00  -1.3750E+00   2.0299E-14  0.0212
  -1.3750E+00  -1.2500E+00   2.0385E-14  0.0314
  -1.2500E+00  -1.1250E+00   2.1520E-14  0.0295
  -1.1250E+00  -1.0000E+00   2.1548E-14  0.0199
  -1.0000E+00  -8.7500E-01   2.1521E-14  0.0196
  -8.7500E-01  -7.5000E-01   2.1847E-14  0.0181
  -7.5000E-01  -6.2500E-01   2.1488E-14  0.0176
  -6.2500E-01  -5.0000E-01   2.2326E-14  0.0256
  -5.0000E-01  -3.7500E-01   2.2475E-14  0.0277
  -3.7500E-01  -2.5000E-01   2.1809E-14  0.0220
  -2.5000E-01  -1.2500E-01   2.2749E-14  0.0182
  -1.2500E-01   0.0000E+00   2.1901E-14  0.0284
   0.0000E+00   1.2500E-01   2.2923E-14  0.0198
   1.2500E-01   2.5000E-01   2.2903E-14  0.0248
   2.5000E-01   3.7500E-01   2.2444E-14  0.0155
   3.7500E-01   5.0000E-01   2.2517E-14  0.0218
   5.0000E-01   6.2500E-01   2.1989E-14  0.0232
   6.2500E-01   7.5000E-01   2.1952E-14  0.0188
   7.5000E-01   8.7500E-01   2.1628E-14  0.0143
   8.7500E-01   1.0000E+00   2.1496E-14  0.0175
   1.0000E+00   1.1250E+00   2.1105E-14  0.0181
   1.1250E+00   1.2500E+00   2.0785E-14  0.0167
   1.2500E+00   1.3750E+00   1.9893E-14  0.0229
   1.3750E+00   1.5000E+00   2.0140E-14  0.0172
   1.5000E+00   1.6250E+00   1.9676E-14  0.0198
   1.6250E+00   1.7500E+00   1.7756E-14  0.0291
   1.7500E+00   1.8750E+00   1.7986E-14  0.0299
   1.8750E+00   2.0000E+00   1.7210E-14  0.0259
   2.0000E+00   2.1250E+00   1.7161E-14  0.0245
   2.1250E+00   2.2500E+00   1.6022E-14  0.0280
   2.2500E+00   2.3750E+00   1.5266E-14  0.0278
   2.3750E+00   2.5000E+00   1.4504E-14  0.0220
   2.5000E+00   2.6250E+00   1.3555E-14  0.0277
   2.6250E+00   2.7500E+00   1.3205E-14  0.0220
   2.7500E+00   2.8750E+00   1.2397E-14  0.0308
   2.8750E+00   3.0000E+00   1.1803E-14  0.0237
   3.0000E+00   3.1250E+00   1.0886E-14  0.0265
   3.1250E+00   3.2500E+00   1.0358E-14  0.0218
   3.2500E+00   3.3750E+00   9.2559E-15  0.0314
   3.3750E+00   3.5000E+00   8.7037E-15  0.0511
   3.5000E+00   3.6250E+00   8.2952E-15  0.0260
   3.6250E+00   3.7500E+00   8.0688E-15  0.0412
   3.7500E+00   3.8750E+00   7.3483E-15  0.0287
   3.8750E+00   4.0000E+00   6.4123E-15  0.0580
   4.0000E+00   4.1250E+00   5.5053E-15  0.0475
   4.1250E+00   4.2500E+00   4.7433E-15  0.0353
   4.2500E+00   4.3750E+00   4.1820E-15  0.0393
   4.3750E+00   4.5000E+00   3.5562E-15  0.0500
   4.5000E+00   4.6250E+00   2.9847E-15  0.0485
   4.6250E+00   4.7500E+00   2.2792E-15  0.0497
   4.7500E+00   4.8750E+00   1.7638E-15  0.0744
   4.8750E+00   5.0000E+00   1.1563E-15  0.0767

'no. =  1,  ix =  1,  iy =  1'
msuc: {\huge [t-deposit: icntl=0]}
msdr: {\it plotted by \ANGEL \version}
msdl: {\it calculated by \PHITS  3.02}
wt: s(0.7)
\vspace{-3}
  xmin  &=&  -2.5000E-01 [cm]
  xmax  &=&   2.5000E-01 [cm]
  ymin  &=&   4.8500E+00 [cm]
  ymax  &=&   5.1500E+00 [cm]
e:
 
# Information for Restart Calculation
# This calculation was newly started
# istdev =  1 # 1:Batch variance, 2:History variance
# resc2  = 6.61396069836233664E+01 # Total source weight or Total source weight / maxcas
# resc3  = 9.00000000000000000E+00 # Total history number or Total batch number
# maxcas =     5000000 # History / Batch, only used for istdev=1
# rijklst= 180793790403481.0 # Next initial random number
