[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   1.350000      # minimum value of y-mesh points
     ymax =   1.650000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           1.35000E+00  1.65000E+00
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-15.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   1.3500E+00  -   1.6500E+00  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   6.6047E-16  0.0955
  -4.8750E+00  -4.7500E+00   1.1378E-15  0.0811
  -4.7500E+00  -4.6250E+00   1.6257E-15  0.1039
  -4.6250E+00  -4.5000E+00   2.3567E-15  0.0898
  -4.5000E+00  -4.3750E+00   3.2109E-15  0.0670
  -4.3750E+00  -4.2500E+00   3.9875E-15  0.0451
  -4.2500E+00  -4.1250E+00   4.9755E-15  0.0622
  -4.1250E+00  -4.0000E+00   5.5678E-15  0.0300
  -4.0000E+00  -3.8750E+00   6.5597E-15  0.0242
  -3.8750E+00  -3.7500E+00   7.1309E-15  0.0353
  -3.7500E+00  -3.6250E+00   8.2275E-15  0.0302
  -3.6250E+00  -3.5000E+00   9.1508E-15  0.0443
  -3.5000E+00  -3.3750E+00   9.8723E-15  0.0302
  -3.3750E+00  -3.2500E+00   1.0344E-14  0.0346
  -3.2500E+00  -3.1250E+00   1.1022E-14  0.0306
  -3.1250E+00  -3.0000E+00   1.2073E-14  0.0314
  -3.0000E+00  -2.8750E+00   1.3488E-14  0.0323
  -2.8750E+00  -2.7500E+00   1.4505E-14  0.0342
  -2.7500E+00  -2.6250E+00   1.4738E-14  0.0224
  -2.6250E+00  -2.5000E+00   1.5836E-14  0.0157
  -2.5000E+00  -2.3750E+00   1.6791E-14  0.0252
  -2.3750E+00  -2.2500E+00   1.7137E-14  0.0185
  -2.2500E+00  -2.1250E+00   1.8311E-14  0.0207
  -2.1250E+00  -2.0000E+00   1.9082E-14  0.0202
  -2.0000E+00  -1.8750E+00   1.9758E-14  0.0221
  -1.8750E+00  -1.7500E+00   1.9821E-14  0.0141
  -1.7500E+00  -1.6250E+00   2.1516E-14  0.0248
  -1.6250E+00  -1.5000E+00   2.2316E-14  0.0206
  -1.5000E+00  -1.3750E+00   2.3092E-14  0.0172
  -1.3750E+00  -1.2500E+00   2.3126E-14  0.0158
  -1.2500E+00  -1.1250E+00   2.5190E-14  0.0220
  -1.1250E+00  -1.0000E+00   2.5417E-14  0.0269
  -1.0000E+00  -8.7500E-01   2.5230E-14  0.0165
  -8.7500E-01  -7.5000E-01   2.6528E-14  0.0225
  -7.5000E-01  -6.2500E-01   2.6708E-14  0.0166
  -6.2500E-01  -5.0000E-01   2.6733E-14  0.0262
  -5.0000E-01  -3.7500E-01   2.6146E-14  0.0182
  -3.7500E-01  -2.5000E-01   2.6354E-14  0.0224
  -2.5000E-01  -1.2500E-01   2.7318E-14  0.0165
  -1.2500E-01   0.0000E+00   2.6680E-14  0.0213
   0.0000E+00   1.2500E-01   2.6231E-14  0.0140
   1.2500E-01   2.5000E-01   2.6201E-14  0.0188
   2.5000E-01   3.7500E-01   2.6363E-14  0.0233
   3.7500E-01   5.0000E-01   2.6335E-14  0.0195
   5.0000E-01   6.2500E-01   2.7477E-14  0.0178
   6.2500E-01   7.5000E-01   2.6471E-14  0.0153
   7.5000E-01   8.7500E-01   2.5791E-14  0.0268
   8.7500E-01   1.0000E+00   2.6046E-14  0.0208
   1.0000E+00   1.1250E+00   2.4850E-14  0.0102
   1.1250E+00   1.2500E+00   2.4484E-14  0.0240
   1.2500E+00   1.3750E+00   2.3885E-14  0.0198
   1.3750E+00   1.5000E+00   2.2410E-14  0.0127
   1.5000E+00   1.6250E+00   2.2150E-14  0.0146
