[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   19.85000      # minimum value of y-mesh points
     ymax =   20.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           1.98500E+01  2.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-200.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   1.9850E+01  -   2.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   5.9179E-16  0.0993
  -4.8750E+00  -4.7500E+00   4.9052E-16  0.1567
  -4.7500E+00  -4.6250E+00   5.5563E-16  0.1629
  -4.6250E+00  -4.5000E+00   5.9191E-16  0.0926
  -4.5000E+00  -4.3750E+00   5.2677E-16  0.1211
  -4.3750E+00  -4.2500E+00   7.7728E-16  0.1213
  -4.2500E+00  -4.1250E+00   6.6709E-16  0.1372
  -4.1250E+00  -4.0000E+00   7.9024E-16  0.0921
  -4.0000E+00  -3.8750E+00   7.8727E-16  0.0999
  -3.8750E+00  -3.7500E+00   7.4771E-16  0.0611
  -3.7500E+00  -3.6250E+00   8.6735E-16  0.0708
  -3.6250E+00  -3.5000E+00   8.2979E-16  0.0746
  -3.5000E+00  -3.3750E+00   8.4841E-16  0.0633
  -3.3750E+00  -3.2500E+00   9.5890E-16  0.0858
  -3.2500E+00  -3.1250E+00   1.0013E-15  0.1194
  -3.1250E+00  -3.0000E+00   9.5649E-16  0.0765
  -3.0000E+00  -2.8750E+00   9.9075E-16  0.1498
  -2.8750E+00  -2.7500E+00   1.1093E-15  0.0647
  -2.7500E+00  -2.6250E+00   1.3460E-15  0.0611
  -2.6250E+00  -2.5000E+00   1.5519E-15  0.0550
  -2.5000E+00  -2.3750E+00   1.7627E-15  0.0820
  -2.3750E+00  -2.2500E+00   2.0933E-15  0.0610
  -2.2500E+00  -2.1250E+00   2.7267E-15  0.0552
  -2.1250E+00  -2.0000E+00   4.1422E-15  0.0469
  -2.0000E+00  -1.8750E+00   6.6465E-15  0.0322
  -1.8750E+00  -1.7500E+00   1.2163E-14  0.0152
  -1.7500E+00  -1.6250E+00   2.0006E-14  0.0264
  -1.6250E+00  -1.5000E+00   2.7526E-14  0.0219
  -1.5000E+00  -1.3750E+00   3.0852E-14  0.0142
  -1.3750E+00  -1.2500E+00   3.2576E-14  0.0219
  -1.2500E+00  -1.1250E+00   3.3859E-14  0.0109
  -1.1250E+00  -1.0000E+00   3.5195E-14  0.0159
  -1.0000E+00  -8.7500E-01   3.5944E-14  0.0175
  -8.7500E-01  -7.5000E-01   3.5406E-14  0.0153
  -7.5000E-01  -6.2500E-01   3.4890E-14  0.0244
  -6.2500E-01  -5.0000E-01   3.4734E-14  0.0122
  -5.0000E-01  -3.7500E-01   3.5138E-14  0.0132
  -3.7500E-01  -2.5000E-01   3.4972E-14  0.0060
  -2.5000E-01  -1.2500E-01   3.4945E-14  0.0147
  -1.2500E-01   0.0000E+00   3.5651E-14  0.0117
   0.0000E+00   1.2500E-01   3.6270E-14  0.0159
   1.2500E-01   2.5000E-01   3.5727E-14  0.0193
   2.5000E-01   3.7500E-01   3.4599E-14  0.0189
   3.7500E-01   5.0000E-01   3.4910E-14  0.0137
   5.0000E-01   6.2500E-01   3.4970E-14  0.0184
   6.2500E-01   7.5000E-01   3.6360E-14  0.0165
   7.5000E-01   8.7500E-01   3.4698E-14  0.0147
   8.7500E-01   1.0000E+00   3.5633E-14  0.0233
   1.0000E+00   1.1250E+00   3.4291E-14  0.0246
   1.1250E+00   1.2500E+00   3.3247E-14  0.0156
   1.2500E+00   1.3750E+00   3.3364E-14  0.0129
   1.3750E+00   1.5000E+00   3.1459E-14  0.0131
   1.5000E+00   1.6250E+00   2.7391E-14  0.0133
