[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   1.350000      # minimum value of y-mesh points
     ymax =   1.650000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           1.35000E+00  1.65000E+00
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-15.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   1.3500E+00  -   1.6500E+00  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   1.9581E-16  0.1762
  -4.8750E+00  -4.7500E+00   1.9771E-16  0.1151
  -4.7500E+00  -4.6250E+00   1.6044E-16  0.0922
  -4.6250E+00  -4.5000E+00   2.0245E-16  0.1279
  -4.5000E+00  -4.3750E+00   1.9700E-16  0.1364
  -4.3750E+00  -4.2500E+00   2.1775E-16  0.0581
  -4.2500E+00  -4.1250E+00   2.0835E-16  0.0812
  -4.1250E+00  -4.0000E+00   2.2349E-16  0.0848
  -4.0000E+00  -3.8750E+00   2.6660E-16  0.1100
  -3.8750E+00  -3.7500E+00   2.3603E-16  0.0786
  -3.7500E+00  -3.6250E+00   2.4855E-16  0.1195
  -3.6250E+00  -3.5000E+00   2.9053E-16  0.1178
  -3.5000E+00  -3.3750E+00   3.4257E-16  0.0669
  -3.3750E+00  -3.2500E+00   3.5516E-16  0.0784
  -3.2500E+00  -3.1250E+00   3.7358E-16  0.1071
  -3.1250E+00  -3.0000E+00   3.6820E-16  0.0959
  -3.0000E+00  -2.8750E+00   4.2506E-16  0.0811
  -2.8750E+00  -2.7500E+00   5.1306E-16  0.0600
  -2.7500E+00  -2.6250E+00   5.7756E-16  0.0461
  -2.6250E+00  -2.5000E+00   7.0757E-16  0.0558
  -2.5000E+00  -2.3750E+00   8.4054E-16  0.0830
  -2.3750E+00  -2.2500E+00   1.1123E-15  0.0770
  -2.2500E+00  -2.1250E+00   1.3554E-15  0.0418
  -2.1250E+00  -2.0000E+00   1.7729E-15  0.0735
  -2.0000E+00  -1.8750E+00   2.8918E-15  0.0493
  -1.8750E+00  -1.7500E+00   4.7117E-15  0.0301
  -1.7500E+00  -1.6250E+00   9.1862E-15  0.0383
  -1.6250E+00  -1.5000E+00   2.3607E-14  0.0158
  -1.5000E+00  -1.3750E+00   5.3203E-14  0.0121
  -1.3750E+00  -1.2500E+00   8.2053E-14  0.0096
  -1.2500E+00  -1.1250E+00   1.0609E-13  0.0105
  -1.1250E+00  -1.0000E+00   1.1471E-13  0.0082
  -1.0000E+00  -8.7500E-01   1.1790E-13  0.0069
  -8.7500E-01  -7.5000E-01   1.1837E-13  0.0089
  -7.5000E-01  -6.2500E-01   1.1914E-13  0.0074
  -6.2500E-01  -5.0000E-01   1.1903E-13  0.0054
  -5.0000E-01  -3.7500E-01   1.1956E-13  0.0109
  -3.7500E-01  -2.5000E-01   1.2036E-13  0.0105
  -2.5000E-01  -1.2500E-01   1.2067E-13  0.0104
  -1.2500E-01   0.0000E+00   1.2061E-13  0.0061
   0.0000E+00   1.2500E-01   1.2110E-13  0.0101
   1.2500E-01   2.5000E-01   1.1979E-13  0.0083
   2.5000E-01   3.7500E-01   1.2139E-13  0.0074
   3.7500E-01   5.0000E-01   1.1885E-13  0.0054
   5.0000E-01   6.2500E-01   1.2154E-13  0.0084
   6.2500E-01   7.5000E-01   1.1968E-13  0.0074
   7.5000E-01   8.7500E-01   1.1970E-13  0.0096
   8.7500E-01   1.0000E+00   1.1732E-13  0.0091
   1.0000E+00   1.1250E+00   1.1442E-13  0.0072
   1.1250E+00   1.2500E+00   1.0682E-13  0.0103
   1.2500E+00   1.3750E+00   8.2526E-14  0.0080
   1.3750E+00   1.5000E+00   5.2047E-14  0.0159
   1.5000E+00   1.6250E+00   2.3645E-14  0.0180
