[ T - Deposit ]
    title = [t-deposit: icntl=0]
     mesh =  xyz            # mesh type is xyz scoring mesh
   x-type =    2            # x-mesh is linear given by xmin, xmax and nx
     xmin = -0.2500000      # minimum value of x-mesh points
     xmax =  0.2500000      # maximum value of x-mesh points
#    xdel =  0.5000000      # mesh width of x-mesh points
       nx =    1            # number of x-mesh points
#    data = ( x(i), i = 1, nx + 1 )
#          -2.50000E-01  2.50000E-01
   y-type =    2            # y-mesh is linear given by ymin, ymax and ny
     ymin =   29.85000      # minimum value of y-mesh points
     ymax =   30.15000      # maximum value of y-mesh points
#    ydel =  0.3000000      # mesh width of y-mesh points
       ny =    1            # number of y-mesh points
#    data = ( y(i), i = 1, ny + 1 )
#           2.98500E+01  3.01500E+01
   z-type =    2            # z-mesh is linear given by zmin, zmax and nz
     zmin =  -5.000000      # minimum value of z-mesh points
     zmax =   5.000000      # maximum value of z-mesh points
#    zdel =  0.1250000      # mesh width of z-mesh points
       nz =   80            # number of z-mesh points
#    data = ( z(i), i = 1, nz + 1 )
#          -5.00000E+00 -4.87500E+00 -4.75000E+00 -4.62500E+00 -4.50000E+00
#          -4.37500E+00 -4.25000E+00 -4.12500E+00 -4.00000E+00 -3.87500E+00
#          -3.75000E+00 -3.62500E+00 -3.50000E+00 -3.37500E+00 -3.25000E+00
#          -3.12500E+00 -3.00000E+00 -2.87500E+00 -2.75000E+00 -2.62500E+00
#          -2.50000E+00 -2.37500E+00 -2.25000E+00 -2.12500E+00 -2.00000E+00
#          -1.87500E+00 -1.75000E+00 -1.62500E+00 -1.50000E+00 -1.37500E+00
#          -1.25000E+00 -1.12500E+00 -1.00000E+00 -8.75000E-01 -7.50000E-01
#          -6.25000E-01 -5.00000E-01 -3.75000E-01 -2.50000E-01 -1.25000E-01
#           0.00000E+00  1.25000E-01  2.50000E-01  3.75000E-01  5.00000E-01
#           6.25000E-01  7.50000E-01  8.75000E-01  1.00000E+00  1.12500E+00
#           1.25000E+00  1.37500E+00  1.50000E+00  1.62500E+00  1.75000E+00
#           1.87500E+00  2.00000E+00  2.12500E+00  2.25000E+00  2.37500E+00
#           2.50000E+00  2.62500E+00  2.75000E+00  2.87500E+00  3.00000E+00
#           3.12500E+00  3.25000E+00  3.37500E+00  3.50000E+00  3.62500E+00
#           3.75000E+00  3.87500E+00  4.00000E+00  4.12500E+00  4.25000E+00
#           4.37500E+00  4.50000E+00  4.62500E+00  4.75000E+00  4.87500E+00
#           5.00000E+00
     unit =    0            # unit is [Gy/source]
   letmat =    0            # (D=0) mat ID for LET, 0:real mat, <0: electron for H2O
  dedxfnc =    0            # (D=0) user defined multiplier, 0(no), 1, 2
 material =  all            # (D=all) number of specific material
   output =  dose           # total deposit energy
  deposit =    0            # (D=0) 0-> total deposit dist, 1-> each process
     axis =     z           # axis of output
     file = deposit-z-water-300.out  # file name of output for the above axis
     part =  all      
# kf/name :  0        
#    used :        main (  %)        temp (  %)       total (  %)
#  memory :          88 (  0)           0 (  0)          88 (  0)

#------------------------------------------------------------------------------
#newpage:
#   no. =  1   ix  =  1   iy  =  1
#   x = (  -2.5000E-01  -   2.5000E-01  )
#   y = (   2.9850E+01  -   3.0150E+01  )

x: z[cm]
y: Dose [Gy/source]      
p: xlin ylog afac(0.8) form(0.9)
h: n            x            y(all     ),hh0l   n 
#  z-lower      z-upper      all         r.err 
  -5.0000E+00  -4.8750E+00   2.4063E-16  0.1010
  -4.8750E+00  -4.7500E+00   2.3798E-16  0.1160
  -4.7500E+00  -4.6250E+00   2.6730E-16  0.1048
  -4.6250E+00  -4.5000E+00   2.9526E-16  0.0690
  -4.5000E+00  -4.3750E+00   3.2349E-16  0.0764
  -4.3750E+00  -4.2500E+00   3.4130E-16  0.0967
  -4.2500E+00  -4.1250E+00   3.1148E-16  0.0969
  -4.1250E+00  -4.0000E+00   4.0378E-16  0.1503
  -4.0000E+00  -3.8750E+00   9.3048E-16  0.6294
  -3.8750E+00  -3.7500E+00   3.1057E-16  0.0974
  -3.7500E+00  -3.6250E+00   3.3325E-16  0.0926
  -3.6250E+00  -3.5000E+00   4.1028E-16  0.0824
  -3.5000E+00  -3.3750E+00   5.0287E-16  0.0829
  -3.3750E+00  -3.2500E+00   4.8529E-16  0.0908
  -3.2500E+00  -3.1250E+00   4.5589E-16  0.0758
  -3.1250E+00  -3.0000E+00   5.2997E-16  0.0614
  -3.0000E+00  -2.8750E+00   6.5281E-16  0.0677
  -2.8750E+00  -2.7500E+00   6.2090E-16  0.0596
  -2.7500E+00  -2.6250E+00   6.4654E-16  0.0758
  -2.6250E+00  -2.5000E+00   1.0337E-15  0.2075
  -2.5000E+00  -2.3750E+00   1.0101E-15  0.0544
  -2.3750E+00  -2.2500E+00   1.2129E-15  0.0642
  -2.2500E+00  -2.1250E+00   2.1465E-15  0.2981
  -2.1250E+00  -2.0000E+00   2.1879E-15  0.0380
  -2.0000E+00  -1.8750E+00   3.4774E-15  0.0346
  -1.8750E+00  -1.7500E+00   6.2656E-15  0.0213
  -1.7500E+00  -1.6250E+00   9.7183E-15  0.0317
  -1.6250E+00  -1.5000E+00   1.2118E-14  0.0157
  -1.5000E+00  -1.3750E+00   1.5550E-14  0.0329
  -1.3750E+00  -1.2500E+00   1.8610E-14  0.0486
  -1.2500E+00  -1.1250E+00   1.8179E-14  0.0145
  -1.1250E+00  -1.0000E+00   1.8246E-14  0.0117
  -1.0000E+00  -8.7500E-01   1.8881E-14  0.0136
  -8.7500E-01  -7.5000E-01   1.8825E-14  0.0111
  -7.5000E-01  -6.2500E-01   1.8904E-14  0.0107
  -6.2500E-01  -5.0000E-01   1.8624E-14  0.0140
  -5.0000E-01  -3.7500E-01   1.9401E-14  0.0321
  -3.7500E-01  -2.5000E-01   1.8830E-14  0.0132
  -2.5000E-01  -1.2500E-01   1.9273E-14  0.0137
  -1.2500E-01   0.0000E+00   1.9321E-14  0.0148
   0.0000E+00   1.2500E-01   1.8856E-14  0.0098
   1.2500E-01   2.5000E-01   1.9038E-14  0.0154
   2.5000E-01   3.7500E-01   1.9367E-14  0.0117
   3.7500E-01   5.0000E-01   1.9146E-14  0.0148
   5.0000E-01   6.2500E-01   1.9980E-14  0.0306
   6.2500E-01   7.5000E-01   1.8757E-14  0.0152
   7.5000E-01   8.7500E-01   1.8527E-14  0.0146
   8.7500E-01   1.0000E+00   1.8804E-14  0.0316
   1.0000E+00   1.1250E+00   1.8255E-14  0.0147
   1.1250E+00   1.2500E+00   1.7931E-14  0.0143
   1.2500E+00   1.3750E+00   1.6693E-14  0.0112
   1.3750E+00   1.5000E+00   1.5452E-14  0.0153
   1.5000E+00   1.6250E+00   1.2710E-14  0.0464
   1.6250E+00   1.7500E+00   9.1866E-15  0.0203
   1.7500E+00   1.8750E+00   6.2189E-15  0.0271
   1.8750E+00   2.0000E+00   3.5576E-15  0.0239
   2.0000E+00   2.1250E+00   2.0223E-15  0.0356
   2.1250E+00   2.2500E+00   1.4612E-15  0.0422
   2.2500E+00   2.3750E+00   1.1256E-15  0.0544
   2.3750E+00   2.5000E+00   9.3446E-16  0.0476
   2.5000E+00   2.6250E+00   8.4858E-16  0.0670
   2.6250E+00   2.7500E+00   7.1216E-16  0.0642
   2.7500E+00   2.8750E+00   6.6287E-16  0.0597
   2.8750E+00   3.0000E+00   5.7728E-16  0.0810
   3.0000E+00   3.1250E+00   5.5510E-16  0.0726
   3.1250E+00   3.2500E+00   5.0221E-16  0.0690
   3.2500E+00   3.3750E+00   4.7184E-16  0.0839
   3.3750E+00   3.5000E+00   4.5305E-16  0.0764
   3.5000E+00   3.6250E+00   4.1035E-16  0.0974
